381614	19141	854	616	0.675	0.442	541.392	3.523	0	794	544	0.355	0.480	566.852	3.542	0
381633	19142	855	634	0.675	0.442	541.503	3.580	0	782	529	0.355	0.480	567.041	3.522	0
381653	19143	841	633	0.675	0.442	541.481	3.622	0	799	500	0.355	0.480	567.470	3.586	0
381673	19144	890	663	0.674	0.442	543.086	3.512	0	824	541	0.355	0.480	569.615	3.644	0
381693	19145	843	602	0.674	0.442	543.529	3.507	0	813	526	0.355	0.480	570.781	3.568	0
381713	19146	859	627	0.674	0.442	544.927	3.455	0	790	483	0.355	0.480	572.003	3.519	0
381733	19147	817	592	0.674	0.442	545.599	3.505	0	786	497	0.355	0.480	572.253	3.565	0
381753	19148	842	567	0.674	0.442	547.693	3.623	0	806	545	0.354	0.480	572.254	3.324	0
381773	19149	874	569	0.674	0.442	548.404	3.457	0	801	517	0.354	0.480	572.319	3.501	0
381793	19150	839	589	0.674	0.442	548.911	3.547	0	798	519	0.355	0.480	572.560	3.544	0
381813	19151	844	589	0.675	0.442	549.462	3.549	0	785	533	0.355	0.480	572.561	3.385	0
381833	19152	883	567	0.675	0.442	549.544	3.526	0	795	528	0.355	0.480	572.535	3.425	0
381853	19153	868	609	0.675	0.442	549.545	3.500	0	793	555	0.355	0.480	572.562	3.377	0
381873	19154	862	655	0.675	0.442	549.547	3.436	0	805	508	0.355	0.480	572.446	3.456	0
381893	19155	883	612	0.675	0.442	548.651	3.528	0	795	501	0.355	0.480	572.447	3.508	0
381913	19156	855	626	0.675	0.442	546.337	3.427	0	765	499	0.355	0.480	570.347	3.411	0
381933	19157	837	625	0.675	0.442	546.251	3.502	0	780	569	0.355	0.480	570.301	3.418	0
381952	19158	856	625	0.675	0.442	546.286	3.499	0	796	544	0.355	0.480	570.638	3.281	0
381972	19159	865	679	0.675	0.442	544.302	3.471	0	759	576	0.355	0.480	570.558	3.455	0
381992	19160	839	620	0.675	0.442	545.968	3.535	0	766	556	0.355	0.480	570.378	3.401	0
382012	19161	867	637	0.675	0.442	548.219	3.506	0	777	540	0.355	0.480	571.291	3.433	0
382032	19162	870	642	0.675	0.442	548.805	3.520	0	783	527	0.355	0.480	571.295	3.398	0
382052	19163	852	642	0.675	0.442	549.165	3.526	0	765	523	0.355	0.480	571.295	3.367	0
382072	19164	873	645	0.675	0.442	549.381	3.529	0	779	565	0.355	0.480	571.295	3.503	0
382092	19165	828	627	0.675	0.442	549.382	3.511	0	769	546	0.355	0.480	571.294	3.384	0
382112	19166	857	630	0.675	0.442	549.541	3.605	0	786	567	0.355	0.480	571.354	3.398	0
382132	19167	852	634	0.675	0.442	549.543	3.526	0	746	600	0.355	0.480	571.432	3.522	0
382152	19168	851	648	0.675	0.442	549.532	3.438	0	785	518	0.355	0.480	571.433	3.663	0
382172	19169	857	626	0.675	0.442	549.677	3.588	0	782	608	0.355	0.480	571.338	3.609	0
382192	19170	869	621	0.675	0.442	549.573	3.600	0	776	532	0.355	0.480	571.213	3.593	0
382212	19171	844	639	0.675	0.442	549.626	3.641	0	779	521	0.355	0.480	571.005	3.572	0
382232	19172	840	612	0.675	0.442	549.893	3.598	0	785	574	0.355	0.480	570.815	3.646	0
382252	19173	867	620	0.675	0.442	549.896	3.588	0	767	556	0.355	0.480	570.812	3.690	0
382271	19174	860	637	0.675	0.442	550.061	3.640	0	772	576	0.355	0.480	570.813	3.686	0
382291	19175	861	623	0.675	0.442	550.279	3.606	0	769	537	0.355	0.480	570.760	3.616	0
382311	19176	875	629	0.674	0.442	550.483	3.676	0	788	544	0.355	0.480	570.761	3.628	0
382331	19177	866	579	0.674	0.442	550.675	3.696	0	779	529	0.355	0.480	570.593	3.654	0
382351	19178	829	643	0.674	0.442	550.624	3.664	0	804	561	0.355	0.480	570.420	3.718	0
382371	19179	901	581	0.674	0.442	550.624	3.795	0	784	512	0.355	0.480	570.382	3.643	0
382391	19180	849	612	0.674	0.442	550.736	3.609	0	783	560	0.355	0.480	570.176	3.652	0
382411	19181	882	613	0.674	0.442	550.776	3.645	0	799	575	0.355	0.480	570.177	3.605	0
382431	19182	846	610	0.674	0.442	550.864	3.648	0	809	578	0.355	0.480	570.070	3.605	0
382451	19183	851	605	0.674	0.442	550.970	3.704	0	812	517	0.355	0.480	569.860	3.671	0
382471	19184	865	624	0.675	0.442	550.928	3.724	0	781	585	0.355	0.480	569.757	3.680	0
382491	19185	854	668	0.674	0.443	550.835	3.578	0	822	589	0.354	0.480	569.808	3.701	0
382511	19186	1093	686	0.672	0.444	551.130	3.712	0	1072	662	0.352	0.481	569.808	3.822	0
382531	19187	1240	777	0.670	0.444	551.287	3.742	0	1309	710	0.350	0.482	569.809	3.847	0
382551	19188	1371	819	0.669	0.445	553.162	3.744	0	1420	791	0.349	0.483	569.757	3.742	0
382570	19189	1400	808	0.669	0.445	557.265	3.865	0	1423	824	0.348	0.483	567.861	3.778	0
382590	19190	1541	874	0.668	0.445	560.083	3.894	0	1491	840	0.347	0.484	566.576	3.796	0
382610	19191	1666	915	0.667	0.446	560.938	3.821	0	1615	910	0.347	0.484	565.554	3.761	0
382630	19192	-1600	-1200	0.346	0.486	-1.000	-1.000	4	1697	897	0.346	0.486	563.742	3.795	0
382650	19193	1684	965	0.667	0.448	561.090	3.928	0	1708	1005	0.346	0.487	560.623	3.798	0
382670	19194	-1600	-1200	0.347	0.488	-1.000	-1.000	4	1702	998	0.347	0.488	559.209	3.795	0
382690	19195	1679	1049	0.667	0.451	562.016	3.911	0	1714	1047	0.347	0.491	556.990	3.822	0
382710	19196	1748	1029	0.667	0.453	561.116	3.792	0	1701	1086	0.349	0.493	556.331	3.780	0
382730	19197	1844	997	0.669	0.456	561.030	3.840	0	1694	1089	0.351	0.496	555.592	3.895	0
382750	19198	1822	990	0.670	0.459	560.385	3.787	0	1694	1064	0.354	0.499	555.598	3.764	0
382770	19199	1807	1086	0.672	0.462	560.660	3.703	0	1667	1075	0.358	0.502	555.604	3.819	0
382790	19200	1755	1087	0.674	0.462	561.305	3.831	0	1731	1093	0.362	0.502	555.609	3.706	0
382810	19201	1739	1087	0.676	0.460	564.975	3.918	0	1719	1075	0.367	0.501	555.604	3.714	0
382830	19202	1728	1075	0.679	0.458	567.764	3.737	0	1736	1072	0.373	0.498	555.905	3.717	0
382850	19203	-1600	-1200	0.380	0.496	-1.000	-1.000	4	1374	1081	0.380	0.496	557.313	3.793	0
382870	19204	1051	934	0.692	0.454	571.820	4.114	0	-1600	-1200	0.692	0.454	-1.000	-1.000	4
382890	19205	967	858	0.697	0.454	575.859	3.713	0	989	1001	0.399	0.495	562.500	3.568	0
382909	19206	943	907	0.701	0.455	581.138	3.705	0	938	918	0.406	0.495	568.596	3.507	0
382929	19207	931	904	0.704	0.454	591.570	3.613	0	904	995	0.413	0.494	580.074	3.701	0
382949	19208	973	797	0.708	0.453	600.547	3.869	0	931	902	0.420	0.493	600.253	3.683	0
382969	19209	937	851	0.712	0.453	611.505	3.922	0	862	921	0.426	0.492	615.817	3.716	0
382989	19210	1018	848	0.716	0.454	619.312	3.981	0	932	881	0.433	0.493	627.910	3.736	0
383009	19211	1001	752	0.720	0.458	627.936	3.999	0	928	880	0.439	0.496	637.558	3.822	0
383029	19212	1064	797	0.724	0.462	632.017	4.127	0	925	859	0.446	0.499	646.838	3.873	0
383049	19213	1034	779	0.727	0.464	639.341	4.162	0	922	749	0.452	0.500	653.818	3.657	0
383069	19214	1046	834	0.731	0.467	645.630	4.047	0	968	858	0.458	0.502	656.781	3.777	0
383089	19215	1022	818	0.735	0.471	650.609	3.913	0	1006	848	0.464	0.504	660.917	3.791	0
383109	19216	1001	916	0.739	0.475	657.198	3.934	0	1083	670	0.470	0.508	666.702	3.855	0
383129	19217	901	792	0.744	0.480	664.921	4.170	0	877	831	0.477	0.512	670.727	3.889	0
383149	19218	891	870	0.750	0.485	676.959	3.935	0	804	931	0.483	0.516	676.076	4.088	0
383169	19219	702	921	0.755	0.491	684.850	3.995	0	-1600	-1200	0.755	0.491	-1.000	-1.000	4
383189	19220	756	1007	0.761	0.497	690.513	3.958	0	-1600	-1200	0.761	0.497	-1.000	-1.000	4
383208	19221	-1600	-1200	0.504	0.532	-1.000	-1.000	4	13	761	0.504	0.532	681.752	3.516	0
383228	19222	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383248	19223	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383268	19224	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383288	19225	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383308	19226	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383328	19227	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383348	19228	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383368	19229	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383388	19230	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383408	19231	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383428	19232	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383448	19233	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383468	19234	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383488	19235	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383508	19236	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383528	19237	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383547	19238	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383567	19239	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383587	19240	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383607	19241	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383627	19242	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383647	19243	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383667	19244	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383687	19245	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383707	19246	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383727	19247	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383747	19248	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383767	19249	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383787	19250	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383807	19251	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383827	19252	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383847	19253	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383866	19254	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383886	19255	-1600	-1200	0.542	0.657	-1.000	-1.000	4	-1600	-1200	0.542	0.657	-1.000	-1.000	4
383906	19256	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383926	19257	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
383946	19258	-1600	-1200	0.797	0.627	-1.000	-1.000	4	-1600	-1200	0.537	0.665	-1.000	-1.000	4
383966	19259	-1600	-1200	0.535	0.666	-1.000	-1.000	4	1630	1057	0.535	0.666	688.526	3.866	0
383986	19260	-1600	-1200	0.533	0.668	-1.000	-1.000	4	1526	1061	0.533	0.668	689.033	4.076	0
384006	19261	-1600	-1200	0.531	0.669	-1.000	-1.000	4	1570	1031	0.531	0.669	691.266	3.792	0
384026	19262	-1600	-1200	0.528	0.669	-1.000	-1.000	4	1568	1011	0.528	0.669	692.710	3.864	0
384046	19263	-1600	-1200	0.526	0.669	-1.000	-1.000	4	1459	1143	0.526	0.669	691.387	4.136	0
384066	19264	-1600	-1200	0.523	0.669	-1.000	-1.000	4	1466	1124	0.523	0.669	689.932	4.131	0
384086	19265	-1600	-1200	0.519	0.671	-1.000	-1.000	4	1415	1344	0.519	0.671	687.637	4.607	0
384106	19266	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
384126	19267	1894	2608	0.775	0.629	687.637	3.893	0	1362	1382	0.513	0.670	687.637	4.386	0
384146	19268	-1600	-1200	0.510	0.668	-1.000	-1.000	4	1337	1420	0.510	0.668	685.744	4.314	0
384166	19269	-1600	-1200	0.506	0.665	-1.000	-1.000	4	
