person,x,y
5,245.5,511.9
5,414.2,672.6
5,262.6,738.3
5,612.6,808.2
5,703.8,855.4
5,720,300.2
5,662.3,265.1
5,849.4,487.3
5,384.8,806.5
5,609.8,453.8
5,616.4,866.4
5,602,838.2
5,392.6,422.2
5,577.9,432.4
5,341.7,211.4
5,556.9,559.4
5,786.5,336.3
5,689.7,387.4
5,268.2,647.3
5,328,461.8
5,274.4,265.7
5,799.2,373.7
5,779.7,346.9
5,783.7,486.9
5,600,471.5
5,704.6,471
5,289.2,337.4
5,421.6,610.9
5,774.8,787.2
5,412.3,872.8
5,218,928.1
5,634.1,341.3
5,769.9,235.3
5,560.3,549.1
5,377.7,684.4
5,365.4,383.6
5,540.8,383.8
5,494.4,496.6
5,779.3,555
5,929,649.6
5,624.6,701.5
5,365.7,806.9
5,487.2,383.7
5,345.4,506.6
5,389.7,806.8
5,208,498.6
5,154.3,494.5
5,409.1,351.8
5,347.1,594.8
5,404.1,718.4
5,742.5,535.8
5,598.1,517.3
5,692,505.6
5,342.6,726.2
5,128.1,554.3
5,563.8,754.8
5,733.1,519.5
5,800.1,496.3
5,267.1,576
5,432.9,444.4
5,335,367.7
5,420.1,726.3
5,493.7,853.5
5,862.5,779.6
5,667.3,448.1
5,785.5,409.1
5,591.5,617.5
5,874.3,468.7
5,909.3,442.2
5,557.4,145.4
5,678.3,218.4
5,491.9,100.2
5,247.7,306.7
5,205.8,388.5
5,639.9,530.6
5,366.9,842.7
5,492.2,446
5,676.4,807.7
5,296.2,395.9
5,656.8,459.4
5,524.5,472.5
5,619.2,335.2
5,676,466.1
5,322.7,408.9
5,515.5,462.3
5,741.5,281.1
5,461.4,989.2
5,676.6,333.4
5,948.3,391.6
5,568.8,329.1
5,500.9,312.1
5,667.7,738.4
5,658.3,551.8
5,563.7,862.2
5,561.6,926.7
5,721.8,291.6
5,563.7,388.8
5,683.3,190.2
5,834.9,290.2
5,564.8,241.2
5,363.2,520.9
5,776,646.3
5,833,567
5,686.2,757.1
5,758.6,823.2
5,681.2,366.4
5,748.4,305.9
5,621.8,310
5,683.9,648.2
5,427.3,402.9
5,595.4,640.2
5,502.1,312.1
5,836.8,464.8
5,903.2,447.2
5,628.1,784.7
5,511.3,252
5,566,176.4
5,644.9,258
5,679.2,643.2
5,692.8,624.9
5,325.5,813.1
5,329.8,801.7
5,391.1,745.7
5,582.4,237.7
5,756.9,632.2
5,448.7,149.7
5,465.2,97.5
5,780.9,668.2
5,868.1,630
5,575.4,385.5
5,424.9,778.7
5,611.3,250.2
5,531.6,348
5,258.5,696.7
5,182.9,542.2
5,239,632.1
5,465.7,425.8
5,628.3,254.8
5,799.7,561
5,344.7,347.1
5,450,655.9
5,307.1,756.8
5,595.4,465.8
5,431.1,448.9
5,472.5,432.7
5,535.2,372.2
5,912.6,421.5
5,201.9,682.9
5,458,659.2
5,641.8,843.9
5,554.5,407.6
5,550,316.5
5,544.6,398
5,455.9,414.2
5,577.4,607.6
5,553,646.3
5,379.7,494.9
5,441.8,709.2
5,687.2,655.7
5,783.2,501.3
5,794,476.6
5,711,447
5,583.9,838.5
5,565.7,250
5,674.1,231.4
5,641.6,620.5
5,654.2,623.2
5,345.2,722.7
5,492.6,840.5
5,439.6,914.1
5,623.8,288.2
5,697.2,396.9
5,265.2,417.6
5,372.2,378.7
5,349.3,377.1
5,454,344.4
5,372.9,439.2
5,704.9,602.1
5,692.5,562.9
5,638,388.4
5,354.7,725.1
5,577.3,822.7
5,819.3,412.9
5,716.4,218.3
5,527.6,200.5
5,384.9,344.1
5,662.9,166.9
5,683.4,149.8
5,577.9,187.7
5,149.7,469.4
5,255.8,547.3
5,298.9,420.4
5,163.2,400.4
5,810,632.4
5,493.2,418.6
5,384.6,910.7
5,635.7,707
5,478.4,367.2
5,437.6,603.2
5,783.8,646.5
5,474.9,672.9
5,423.9,838.6
5,242.8,728.2
5,715.5,646
5,869,708.4
5,423.1,298.5
5,368,515
5,748.5,692.5
5,519.2,704.3
5,566,362
5,563.4,304.5
5,611.3,399.2
5,179.4,396.8
5,672.2,434
5,548.8,221.9
5,547.3,418.2
5,503.4,416.7
5,197.8,475.3
5,537,493.9
5,388.5,564.8
5,369.6,447.7
5,196.7,464.2
5,672.8,546.9
5,850.1,499.5
5,545,497.7
5,454.8,282.2
5,153.2,548.8
5,413.1,764.2
5,563.7,815.5
5,838.1,651.2
5,777.3,727.9
5,854.9,770.7
5,704.7,316.7
5,566.6,225.9
5,387.6,187.9
5,351.9,166.8
5,132.7,259.9
5,193.5,344.6
5,671.4,429.9
5,322.2,407.8
5,208.4,323.5
5,764.9,390.2
5,710.5,464.7
5,537.4,761.7
5,868.9,570.6
5,846.9,534.7
5,624,319.9
5,302.2,464.6
5,391.3,180.5
5,806.6,507.3
5,527.5,228.4
5,733.1,825
5,339,737.6
5,503.9,828
5,190.4,728.7
5,140.3,693.2
5,327.7,306.3
5,743.5,337.3
5,513.6,381.9
5,548.5,230.9
5,531.9,177.4
5,356.9,783
5,825.7,379.1
5,758.9,257.5
5,928.8,443.8
5,425.6,566.5
5,531.6,840
5,561.6,277
5,842.7,496.4
5,549.6,847
5,908.5,559.5
5,938.5,528.5
5,659.4,578.7
5,558.4,427.9
5,650.1,734.4
5,592.9,491.8
5,726.2,673.4
5,728.2,848
5,795,804
5,482.8,355
5,482.3,278.9
5,604.3,591.8
5,503.3,299.9
5,832.1,428.5
5,185.8,614.3
5,630.6,633.7
5,664.2,831.5
5,396.7,366.6
5,509.1,440.8
5,599.6,238.8
5,671.3,770.7
5,707.1,436.4
5,361.9,353.7
5,581.5,717.7
5,693.8,785.6
5,360.6,800.3
5,222.3,370.7
5,362.6,236.4
5,614.7,230.6
5,163.1,168.6
5,305.3,232.8
5,551,438.1
5,862.6,383.3
5,614.5,372.2
5,755.8,294.8
5,649.9,349.5
