participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
5, 552, 1, 1.65, 14, 350, 0, 0
5, 553, 1, 1.65, 15, 50, 0, 1
5, 554, 0, 1.7, 283, NaN, NaN, 0
5, 555, 0, 1.65, 183, NaN, NaN, 0
5, 556, 1, 1.7, 20, 350, 225, 0
5, 557, 1, 1.6, 6, 100, 180, 1
5, 558, 1, 1.6, 3, 200, 270, 0
5, 559, 1, 1.6, 2, 200, 270, 1
5, 560, 1, 1.6, 1, 200, 135, 0
5, 561, 1, 1.65, 17, 150, 135, 1
5, 562, 1, 1.65, 11, 200, 315, 1
5, 563, 1, 1.6, 5, 200, 315, 1
5, 564, 1, 1.6, 3, 250, 45, 0
5, 565, 1, 1.65, 12, 50, 135, 1
5, 566, 1, 1.65, 16, 300, 225, 0
5, 567, 1, 1.6, 2, 350, 45, 0
5, 568, 1, 1.7, 21, 150, 315, 1
5, 569, 1, 1.6, 3, 200, 180, 0
5, 570, 1, 1.7, 24, 150, 0, 1
5, 571, 1, 1.65, 16, 250, 315, 1
5, 572, 1, 1.6, 5, 50, 225, 1
5, 573, 1, 1.6, 6, 200, 0, 0
5, 574, 0, 1.65, 121, NaN, NaN, 0
5, 575, 1, 1.65, 13, 250, 180, 0
5, 576, 1, 1.6, 8, 150, 270, 0
5, 577, 1, 1.7, 23, 150, 270, 1
5, 578, 1, 1.65, 13, 300, 90, 1
5, 579, 1, 1.7, 26, 400, 270, 0
5, 580, 1, 1.65, 18, 50, 270, 1
5, 581, 1, 1.6, 3, 400, 45, 0
5, 582, 1, 1.65, 10, 300, 0, 1
5, 583, 1, 1.7, 21, 150, 270, 1
5, 584, 1, 1.6, 4, 100, 45, 1
5, 585, 1, 1.6, 2, 250, 90, 1
5, 586, 1, 1.7, 26, 100, 90, 1
5, 587, 1, 1.7, 21, 400, 0, 0
5, 588, 1, 1.65, 10, 100, 45, 1
5, 589, 1, 1.6, 1, 300, 270, 0
5, 590, 1, 1.65, 16, 150, 135, 1
5, 591, 1, 1.65, 12, 350, 270, 0
5, 592, 1, 1.65, 12, 50, 0, 1
5, 593, 1, 1.6, 8, 250, 180, 0
5, 594, 1, 1.6, 6, 400, 90, 0
5, 595, 1, 1.6, 6, 250, 90, 0
5, 596, 0, 1.7, 268, NaN, NaN, 0
5, 597, 1, 1.65, 17, 100, 0, 1
5, 598, 1, 1.6, 2, 100, 135, 0
5, 599, 1, 1.65, 10, 150, 135, 0
5, 600, 1, 1.65, 17, 250, 90, 1
5, 601, 1, 1.6, 2, 50, 45, 1
5, 602, 1, 1.6, 6, 350, 0, 1
5, 603, 1, 1.6, 1, 350, 225, 0
5, 604, 1, 1.7, 22, 100, 45, 1
5, 605, 0, 1.7, 240, NaN, NaN, 0
5, 606, 1, 1.7, 27, 350, 225, 1
5, 607, 1, 1.65, 14, 50, 225, 1
5, 608, 1, 1.7, 24, 400, 225, 1
5, 609, 1, 1.7, 24, 50, 90, 1
5, 610, 1, 1.7, 20, 150, 225, 1
5, 611, 1, 1.7, 20, 50, 270, 1
5, 612, 1, 1.6, 6, 350, 315, 0
5, 613, 1, 1.6, 5, 250, 90, 0
5, 614, 0, 1.6, 101, NaN, NaN, 0
5, 615, 0, 1.6, 80, NaN, NaN, 0
5, 616, 1, 1.65, 12, 200, 135, 1
5, 617, 1, 1.6, 6, 100, 270, 1
5, 618, 0, 1.65, 197, NaN, NaN, 0
5, 619, 1, 1.65, 10, 150, 225, 0
5, 620, 1, 1.7, 19, 200, 270, 1
5, 621, 1, 1.6, 5, 50, 90, 1
5, 622, 1, 1.7, 23, 200, 0, 1
5, 623, 0, 1.65, 155, NaN, NaN, 0
5, 624, 1, 1.6, 1, 400, 180, 0
5, 625, 1, 1.7, 23, 350, 270, 1
5, 626, 1, 1.6, 5, 200, 270, 1
5, 627, 1, 1.7, 26, 200, 180, 1
5, 628, 1, 1.7, 21, 350, 135, 0
5, 629, 1, 1.6, 2, 50, 90, 1
5, 630, 1, 1.6, 4, 150, 270, 0
5, 631, 1, 1.6, 5, 400, 45, 0
5, 632, 1, 1.65, 16, 300, 0, 1
5, 633, 1, 1.7, 22, 400, 270, 1
5, 634, 1, 1.7, 24, 400, 315, 1
5, 635, 1, 1.65, 14, 150, 225, 1
5, 636, 1, 1.7, 20, 150, 45, 1
5, 637, 1, 1.65, 18, 200, 45, 1
5, 638, 1, 1.65, 13, 400, 270, 0
5, 639, 1, 1.7, 19, 200, 0, 1
5, 640, 1, 1.7, 24, 300, 270, 1
5, 641, 1, 1.6, 3, 300, 270, 0
5, 642, 1, 1.65, 13, 150, 90, 1
5, 643, 1, 1.7, 20, 250, 315, 1
5, 644, 1, 1.6, 8, 50, 180, 0
5, 645, 1, 1.65, 14, 400, 90, 1
5, 646, 1, 1.6, 9, 400, 45, 1
5, 647, 1, 1.6, 6, 250, 45, 0
5, 648, 1, 1.7, 20, 250, 45, 1
5, 649, 1, 1.7, 22, 50, 270, 1
5, 650, 1, 1.7, 25, 300, 270, 1
5, 651, 1, 1.65, 14, 250, 135, 1
5, 652, 1, 1.65, 18, 50, 0, 1
5, 653, 1, 1.65, 15, 350, 0, 0
5, 654, 1, 1.7, 19, 300, 45, 1
5, 655, 1, 1.65, 14, 300, 90, 1
5, 656, 1, 1.65, 18, 350, 180, 0
5, 657, 0, 1.7, 247, NaN, NaN, 0
5, 658, 1, 1.65, 17, 400, 90, 1
5, 659, 1, 1.65, 10, 150, 270, 0
5, 660, 1, 1.6, 4, 300, 225, 0
5, 661, 0, 1.7, 215, NaN, NaN, 0
5, 662, 1, 1.6, 1, 350, 0, 0
5, 663, 1, 1.6, 5, 100, 90, 1
5, 664, 1, 1.65, 13, 250, 90, 1
5, 665, 1, 1.65, 14, 300, 180, 0
5, 666, 1, 1.7, 19, 300, 90, 1
5, 667, 1, 1.7, 26, 400, 90, 1
5, 668, 1, 1.65, 12, 400, 225, 1
5, 669, 1, 1.7, 20, 200, 225, 1
5, 670, 1, 1.6, 7, 100, 180, 0
5, 671, 1, 1.65, 16, 200, 90, 1
5, 672, 1, 1.65, 12, 400, 45, 0
5, 673, 1, 1.65, 14, 350, 135, 0
5, 674, 1, 1.6, 3, 100, 135, 0
5, 675, 1, 1.6, 9, 200, 0, 1
5, 676, 1, 1.6, 2, 50, 135, 1
5, 677, 1, 1.6, 1, 150, 270, 0
5, 678, 1, 1.65, 12, 350, 90, 1
5, 679, 1, 1.65, 15, 350, 270, 0
5, 680, 1, 1.7, 27, 150, 225, 1
5, 681, 1, 1.7, 24, 300, 315, 1
5, 682, 1, 1.7, 27, 100, 0, 1
5, 683, 1, 1.7, 22, 200, 180, 1
5, 684, 0, 1.65, 116, NaN, NaN, 0
5, 685, 1, 1.65, 16, 50, 90, 1
5, 686, 0, 1.7, 217, NaN, NaN, 0
5, 687, 1, 1.65, 11, 50, 225, 1
5, 688, 1, 1.7, 19, 100, 0, 1
5, 689, 1, 1.6, 7, 200, 315, 0
5, 690, 1, 1.65, 10, 300, 180, 1
5, 691, 1, 1.65, 14, 300, 45, 0
5, 692, 1, 1.7, 20, 350, 45, 0
5, 693, 1, 1.65, 13, 100, 45, 1
5, 694, 1, 1.65, 15, 50, 90, 1
5, 695, 0, 1.7, 245, NaN, NaN, 0
5, 696, 1, 1.6, 5, 150, 315, 0
5, 697, 0, 1.7, 264, NaN, NaN, 0
5, 698, 1, 1.7, 19, 400, 315, 1
5, 699, 1, 1.7, 27, 300, 90, 1
5, 700, 0, 1.65, 192, NaN, NaN, 0
5, 701, 1, 1.7, 22, 150, 270, 1
5, 702, 0, 1.6, 104, NaN, NaN, 0
5, 703, 1, 1.65, 14, 300, 225, 0
5, 704, 1, 1.7, 20, 200, 315, 1
5, 705, 1, 1.65, 13, 200, 270, 1
5, 706, 1, 1.7, 20, 250, 225, 1
5, 707, 0, 1.6, 93, NaN, NaN, 0
5, 708, 1, 1.6, 2, 100, 0, 0
5, 709, 1, 1.6, 8, 300, 180, 0
5, 710, 1, 1.6, 7, 400, 270, 0
5, 711, 1, 1.7, 21, 400, 45, 0
5, 712, 1, 1.65, 12, 250, 0, 1
5, 713, 1, 1.6, 9, 350, 135, 0
5, 714, 1, 1.65, 16, 100, 0, 1
5, 715, 0, 1.7, 212, NaN, NaN, 0
5, 716, 1, 1.7, 26, 150, 0, 1
5, 717, 1, 1.65, 12, 400, 315, 1
5, 718, 1, 1.65, 14, 100, 180, 0
5, 719, 1, 1.65, 16, 150, 315, 1
5, 720, 1, 1.65, 12, 100, 225, 0
5, 721, 1, 1.7, 26, 300, 90, 1
5, 722, 1, 1.7, 27, 400, 135, 1
5, 723, 1, 1.6, 5, 50, 0, 1
5, 724, 1, 1.65, 12, 300, 315, 1
5, 725, 1, 1.65, 13, 50, 135, 1
5, 726, 0, 1.7, 254, NaN, NaN, 0
5, 727, 0, 1.65, 175, NaN, NaN, 0
5, 728, 1, 1.65, 18, 200, 270, 1
5, 729, 1, 1.6, 2, 200, 45, 0
5, 730, 1, 1.7, 25, 350, 180, 1
5, 731, 1, 1.7, 19, 250, 45, 1
5, 732, 1, 1.7, 27, 300, 0, 1
5, 733, 1, 1.7, 26, 100, 315, 1
5, 734, 1, 1.65, 14, 50, 90, 1
5, 735, 0, 1.65, 190, NaN, NaN, 0
5, 736, 1, 1.7, 25, 350, 315, 1
5, 737, 1, 1.7, 26, 250, 45, 1
5, 738, 1, 1.7, 21, 250, 45, 1
5, 739, 1, 1.65, 15, 400, 315, 0
5, 740, 1, 1.65, 16, 150, 45, 1
5, 741, 1, 1.6, 3, 250, 270, 1
5, 742, 1, 1.6, 4, 50, 225, 1
5, 743, 1, 1.6, 8, 200, 180, 0
5, 744, 1, 1.7, 19, 400, 225, 1
5, 745, 1, 1.6, 9, 100, 315, 1
5, 746, 1, 1.6, 2, 300, 0, 0
5, 747, 1, 1.7, 26, 350, 270, 0
5, 748, 1, 1.7, 20, 250, 135, 1
5, 749, 1, 1.6, 9, 350, 180, 0
5, 750, 1, 1.6, 9, 100, 225, 1
5, 751, 1, 1.6, 4, 350, 45, 0
5, 752, 0, 1.7, 282, NaN, NaN, 0
5, 753, 1, 1.7, 23, 350, 225, 0
5, 754, 1, 1.7, 21, 300, 90, 1
5, 755, 1, 1.65, 12, 300, 90, 1
5, 756, 1, 1.7, 26, 250, 90, 1
5, 757, 1, 1.6, 3, 250, 0, 0
5, 758, 1, 1.7, 27, 150, 315, 1
5, 759, 1, 1.7, 19, 100, 180, 1
5, 760, 1, 1.6, 1, 350, 315, 0
5, 761, 1, 1.7, 22, 50, 315, 1
5, 762, 1, 1.65, 17, 150, 270, 1
5, 763, 1, 1.7, 25, 150, 315, 1
5, 764, 0, 1.6, 103, NaN, NaN, 0
5, 765, 0, 1.7, 278, NaN, NaN, 0
5, 766, 1, 1.7, 19, 300, 135, 1
5, 767, 0, 1.7, 239, NaN, NaN, 0
5, 768, 1, 1.6, 7, 100, 0, 1
5, 769, 1, 1.6, 7, 300, 0, 0
5, 770, 0, 1.6, 75, NaN, NaN, 0
5, 771, 1, 1.6, 6, 400, 225, 0
5, 772, 1, 1.7, 20, 350, 90, 1
5, 773, 1, 1.65, 16, 200, 0, 1
5, 774, 1, 1.7, 25, 350, 45, 0
5, 775, 1, 1.7, 25, 400, 225, 1
5, 776, 1, 1.7, 19, 50, 0, 1
5, 777, 1, 1.65, 17, 300, 315, 1
5, 778, 1, 1.7, 26, 350, 315, 1
5, 779, 1, 1.7, 20, 400, 225, 0
5, 780, 1, 1.6, 1, 400, 135, 0
5, 781, 1, 1.6, 1, 50, 270, 1
5, 782, 1, 1.7, 27, 350, 180, 0
5, 783, 1, 1.7, 19, 250, 225, 1
5, 784, 1, 1.6, 3, 50, 90, 1
5, 785, 1, 1.65, 10, 200, 45, 0
5, 786, 0, 1.7, 257, NaN, NaN, 0
5, 787, 1, 1.6, 7, 200, 270, 0
5, 788, 1, 1.65, 18, 350, 0, 1
5, 789, 1, 1.7, 22, 200, 225, 1
5, 790, 0, 1.65, 142, NaN, NaN, 0
5, 791, 1, 1.65, 15, 150, 45, 1
5, 792, 1, 1.6, 7, 350, 135, 0
5, 793, 1, 1.65, 13, 300, 0, 0
5, 794, 1, 1.7, 23, 350, 0, 1
5, 795, 0, 1.7, 241, NaN, NaN, 0
5, 796, 1, 1.65, 18, 50, 90, 1
5, 797, 1, 1.6, 9, 250, 135, 0
5, 798, 1, 1.7, 25, 150, 0, 1
5, 799, 1, 1.6, 1, 150, 135, 0
5, 800, 1, 1.65, 12, 100, 0, 1
5, 801, 1, 1.6, 9, 250, 315, 0
5, 802, 1, 1.6, 5, 100, 180, 0
5, 803, 1, 1.7, 23, 150, 45, 1
5, 804, 1, 1.6, 4, 150, 135, 1
5, 805, 1, 1.6, 7, 150, 90, 1
5, 806, 1, 1.7, 21, 300, 45, 0
5, 807, 1, 1.6, 1, 250, 45, 0
5, 808, 0, 1.7, 206, NaN, NaN, 0
5, 809, 1, 1.6, 1, 50, 135, 1
5, 810, 1, 1.65, 11, 100, 0, 1
5, 811, 1, 1.7, 20, 250, 270, 1
5, 812, 1, 1.65, 17, 300, 225, 0
5, 813, 0, 1.6, 34, NaN, NaN, 0
5, 814, 0, 1.6, 99, NaN, NaN, 1
5, 815, 1, 1.65, 14, 50, 0, 1
5, 816, 1, 1.65, 10, 400, 225, 1
5, 817, 1, 1.6, 9, 350, 270, 0
5, 818, 1, 1.6, 5, 350, 180, 0
5, 819, 1, 1.7, 19, 400, 180, 0
5, 820, 1, 1.65, 13, 150, 225, 0
5, 821, 1, 1.6, 5, 100, 0, 0
5, 822, 1, 1.65, 15, 400, 180, 0
5, 823, 1, 1.7, 26, 50, 0, 1
5, 824, 1, 1.7, 26, 50, 225, 1
5, 825, 1, 1.65, 16, 250, 225, 0
5, 826, 1, 1.7, 23, 50, 135, 1
5, 827, 1, 1.6, 4, 50, 180, 0
5, 828, 1, 1.7, 23, 250, 90, 1
5, 829, 1, 1.7, 27, 250, 45, 1
5, 830, 1, 1.65, 15, 200, 270, 1
5, 831, 0, 1.7, 262, NaN, NaN, 0
5, 832, 1, 1.7, 24, 250, 180, 1
5, 833, 0, 1.6, 41, NaN, NaN, 0
5, 834, 0, 1.7, 269, NaN, NaN, 0
5, 835, 0, 1.7, 256, NaN, NaN, 0
5, 836, 1, 1.7, 25, 150, 90, 1
5, 837, 1, 1.6, 2, 300, 45, 0
5, 838, 1, 1.65, 17, 100, 135, 1
5, 839, 1, 1.6, 9, 300, 0, 0
5, 840, 1, 1.65, 17, 350, 45, 1
5, 841, 1, 1.6, 5, 250, 0, 0
5, 842, 1, 1.65, 13, 200, 180, 0
5, 843, 1, 1.7, 22, 250, 45, 1
5, 844, 1, 1.65, 14, 150, 135, 0
5, 845, 0, 1.7, 229, NaN, NaN, 0
5, 846, 1, 1.65, 17, 200, 180, 0
5, 847, 1, 1.6, 6, 300, 135, 0
5, 848, 1, 1.65, 13, 50, 45, 1
5, 849, 1, 1.6, 5, 300, 0, 0
5, 850, 1, 1.7, 22, 350, 135, 1
5, 851, 1, 1.7, 22, 350, 180, 0
5, 852, 1, 1.65, 13, 400, 180, 0
5, 853, 1, 1.6, 8, 100, 0, 0
5, 854, 1, 1.7, 24, 200, 180, 1
5, 855, 1, 1.7, 24, 250, 90, 1
5, 856, 1, 1.65, 11, 350, 135, 1
5, 857, 1, 1.6, 4, 300, 90, 0
5, 858, 0, 1.6, 112, NaN, NaN, 0
5, 859, 1, 1.65, 12, 50, 225, 1
5, 860, 1, 1.65, 17, 300, 270, 1
5, 861, 1, 1.65, 18, 350, 270, 1
5, 862, 1, 1.7, 23, 300, 90, 1
5, 863, 1, 1.6, 1, 300, 135, 1
5, 864, 1, 1.7, 20, 50, 0, 1
5, 865, 1, 1.6, 6, 250, 0, 0
5, 866, 1, 1.6, 4, 50, 315, 1
5, 867, 1, 1.65, 10, 300, 90, 0
5, 868, 1, 1.7, 27, 300, 225, 1
5, 869, 0, 1.6, 110, NaN, NaN, 0
5, 870, 1, 1.65, 16, 50, 45, 1
5, 871, 0, 1.65, 162, NaN, NaN, 0
5, 872, 1, 1.6, 6, 200, 135, 0
5, 873, 1, 1.6, 6, 150, 270, 0
5, 874, 0, 1.65, 161, NaN, NaN, 0
5, 875, 1, 1.65, 12, 250, 225, 1
5, 876, 1, 1.6, 1, 350, 90, 0
5, 877, 1, 1.6, 4, 300, 0, 0
5, 878, 1, 1.6, 8, 100, 225, 1
5, 879, 1, 1.65, 15, 100, 135, 1
5, 880, 1, 1.6, 1, 200, 45, 1
5, 881, 1, 1.65, 16, 250, 180, 1
5, 882, 1, 1.65, 10, 400, 45, 1
5, 883, 1, 1.6, 7, 250, 90, 0
5, 884, 1, 1.6, 2, 250, 135, 1
5, 885, 1, 1.65, 10, 250, 270, 1
5, 886, 1, 1.7, 21, 150, 90, 1
5, 887, 1, 1.7, 20, 300, 180, 1
5, 888, 1, 1.65, 15, 50, 135, 1
5, 889, 1, 1.7, 21, 100, 225, 1
5, 890, 1, 1.7, 20, 200, 180, 0
5, 891, 0, 1.6, 51, NaN, NaN, 0
5, 892, 1, 1.65, 14, 400, 225, 0
5, 893, 1, 1.65, 17, 400, 180, 0
5, 894, 0, 1.7, 242, NaN, NaN, 0
5, 895, 1, 1.65, 10, 200, 270, 1
5, 896, 1, 1.6, 8, 150, 180, 0
5, 897, 1, 1.7, 22, 350, 90, 1
5, 898, 1, 1.7, 25, 100, 225, 1
5, 899, 1, 1.7, 20, 250, 0, 1
5, 900, 1, 1.6, 1, 400, 225, 0
5, 901, 1, 1.6, 3, 150, 45, 0
5, 902, 1, 1.7, 22, 100, 135, 1
5, 903, 1, 1.65, 16, 50, 135, 1
5, 904, 1, 1.65, 12, 250, 135, 1
5, 905, 1, 1.7, 26, 250, 225, 1
5, 906, 1, 1.65, 12, 350, 135, 0
5, 907, 1, 1.7, 21, 350, 315, 1
5, 908, 0, 1.65, 148, NaN, NaN, 1
5, 909, 1, 1.7, 22, 300, 180, 0
5, 910, 1, 1.7, 27, 250, 180, 1
5, 911, 1, 1.65, 15, 400, 45, 0
5, 912, 1, 1.6, 5, 250, 225, 0
5, 913, 1, 1.7, 25, 200, 90, 1
5, 914, 1, 1.7, 24, 100, 90, 1
5, 915, 1, 1.7, 26, 250, 0, 1
5, 916, 1, 1.6, 8, 400, 45, 0
5, 917, 1, 1.7, 21, 300, 180, 1
5, 918, 1, 1.6, 8, 350, 45, 0
5, 919, 1, 1.6, 7, 100, 225, 0
5, 920, 1, 1.7, 20, 50, 225, 1
5, 921, 1, 1.65, 11, 200, 180, 1
5, 922, 1, 1.65, 17, 50, 270, 1
5, 923, 1, 1.65, 11, 300, 90, 1
5, 924, 1, 1.6, 8, 400, 90, 0
5, 925, 1, 1.7, 22, 300, 90, 1
5, 926, 1, 1.65, 18, 400, 270, 1
5, 927, 0, 1.65, 177, NaN, NaN, 0
5, 928, 0, 1.65, 185, NaN, NaN, 0
5, 929, 1, 1.7, 19, 150, 45, 1
5, 930, 1, 1.6, 9, 150, 180, 0
5, 931, 1, 1.7, 25, 50, 315, 1
5, 932, 1, 1.65, 16, 150, 180, 0
5, 933, 1, 1.65, 11, 100, 270, 1
5, 934, 1, 1.65, 10, 250, 90, 1
5, 935, 0, 1.7, 213, NaN, NaN, 0
5, 936, 1, 1.7, 26, 300, 45, 1
5, 937, 1, 1.65, 12, 300, 225, 0
5, 938, 1, 1.65, 15, 300, 225, 0
5, 939, 1, 1.65, 13, 250, 45, 0
5, 940, 1, 1.7, 23, 250, 135, 1
5, 941, 1, 1.65, 16, 50, 315, 1
5, 942, 1, 1.6, 8, 200, 135, 0
5, 943, 1, 1.6, 4, 200, 135, 0
5, 944, 1, 1.65, 14, 350, 225, 0
5, 945, 0, 1.6, 85, NaN, NaN, 0
5, 946, 1, 1.6, 6, 250, 315, 0
5, 947, 1, 1.65, 12, 350, 45, 1
5, 948, 1, 1.7, 25, 50, 0, 1
5, 949, 1, 1.65, 16, 350, 270, 1
5, 950, 1, 1.65, 14, 400, 0, 0
5, 951, 1, 1.6, 8, 250, 315, 1
5, 952, 1, 1.65, 11, 200, 135, 1
5, 953, 1, 1.65, 11, 200, 270, 1
5, 954, 1, 1.7, 26, 400, 0, 0
5, 955, 1, 1.7, 21, 250, 0, 1
5, 956, 1, 1.7, 19, 50, 315, 1
5, 957, 1, 1.65, 15, 250, 45, 1
5, 958, 1, 1.65, 16, 400, 45, 0
5, 959, 1, 1.65, 14, 300, 315, 1
5, 960, 1, 1.65, 14, 250, 315, 1
5, 961, 0, 1.65, 122, NaN, NaN, 0
5, 962, 1, 1.65, 17, 400, 135, 0
5, 963, 1, 1.65, 15, 300, 90, 1
5, 964, 0, 1.6, 62, NaN, NaN, 0
5, 965, 1, 1.7, 21, 100, 180, 1
5, 966, 0, 1.6, 42, NaN, NaN, 0
5, 967, 1, 1.7, 25, 300, 90, 1
5, 968, 1, 1.6, 2, 150, 90, 1
5, 969, 1, 1.6, 3, 150, 90, 1
5, 970, 1, 1.7, 24, 150, 90, 1
5, 971, 1, 1.7, 27, 200, 180, 1
5, 972, 1, 1.65, 13, 100, 90, 1
5, 973, 1, 1.6, 3, 50, 135, 1
5, 974, 1, 1.6, 9, 400, 135, 0
5, 975, 1, 1.65, 10, 150, 0, 1
5, 976, 1, 1.65, 14, 350, 180, 0
5, 977, 1, 1.7, 22, 50, 135, 1
5, 978, 1, 1.7, 21, 400, 225, 0
5, 979, 1, 1.6, 8, 100, 45, 0
5, 980, 1, 1.7, 27, 100, 45, 1
5, 981, 1, 1.6, 7, 200, 135, 1
5, 982, 1, 1.6, 5, 150, 90, 0
5, 983, 1, 1.65, 18, 350, 225, 0
5, 984, 1, 1.6, 4, 250, 0, 0
5, 985, 1, 1.65, 15, 300, 270, 0
5, 986, 0, 1.7, 255, NaN, NaN, 0
5, 987, 1, 1.6, 5, 200, 90, 1
5, 988, 1, 1.6, 1, 250, 90, 0
5, 989, 1, 1.65, 14, 350, 45, 0
5, 990, 1, 1.6, 6, 350, 90, 0
5, 991, 1, 1.6, 7, 50, 180, 1
5, 992, 1, 1.6, 7, 150, 270, 0
5, 993, 1, 1.65, 10, 350, 135, 1
5, 994, 1, 1.7, 27, 200, 315, 1
5, 995, 0, 1.7, 219, NaN, NaN, 0
5, 996, 1, 1.6, 6, 100, 0, 0
5, 997, 1, 1.6, 8, 400, 0, 0
5, 998, 1, 1.65, 16, 300, 270, 1
5, 999, 1, 1.65, 15, 150, 0, 0
5, 1000, 1, 1.65, 13, 50, 315, 1
5, 1001, 1, 1.6, 3, 300, 135, 0
5, 1002, 1, 1.7, 19, 350, 315, 1
5, 1003, 1, 1.6, 2, 350, 315, 0
5, 1004, 1, 1.65, 12, 400, 90, 1
5, 1005, 1, 1.7, 21, 150, 135, 1
5, 1006, 1, 1.7, 22, 400, 90, 1
5, 1007, 1, 1.7, 25, 250, 45, 1
5, 1008, 1, 1.6, 7, 100, 135, 0
5, 1009, 1, 1.7, 27, 100, 90, 1
5, 1010, 1, 1.6, 2, 150, 0, 1
5, 1011, 1, 1.6, 3, 300, 225, 0
5, 1012, 0, 1.6, 72, NaN, NaN, 0
5, 1013, 0, 1.6, 43, NaN, NaN, 0
5, 1014, 1, 1.6, 4, 150, 180, 0
5, 1015, 1, 1.6, 5, 200, 0, 0
5, 1016, 1, 1.7, 24, 300, 135, 1
5, 1017, 1, 1.6, 2, 400, 180, 0
5, 1018, 1, 1.65, 15, 250, 180, 1
5, 1019, 1, 1.65, 15, 100, 270, 1
5, 1020, 1, 1.7, 22, 350, 0, 1
5, 1021, 0, 1.7, 284, NaN, NaN, 0
5, 1022, 1, 1.6, 6, 350, 225, 1
5, 1023, 1, 1.6, 5, 350, 270, 0
5, 1024, 1, 1.65, 10, 350, 90, 1
5, 1025, 1, 1.65, 13, 200, 135, 1
5, 1026, 1, 1.65, 12, 150, 180, 1
5, 1027, 1, 1.65, 13, 350, 315, 0
5, 1028, 1, 1.6, 6, 100, 225, 1
5, 1029, 1, 1.7, 26, 400, 135, 0
5, 1030, 1, 1.6, 3, 400, 90, 0
5, 1031, 0, 1.7, 221, NaN, NaN, 0
5, 1032, 1, 1.65, 11, 50, 45, 1
5, 1033, 1, 1.7, 24, 350, 0, 0
5, 1034, 1, 1.6, 9, 50, 225, 1
5, 1035, 1, 1.65, 17, 50, 90, 1
5, 1036, 1, 1.6, 7, 150, 45, 0
5, 1037, 1, 1.6, 8, 250, 45, 0
5, 1038, 1, 1.65, 11, 300, 45, 1
5, 1039, 1, 1.7, 24, 250, 0, 0
5, 1040, 1, 1.6, 9, 250, 90, 0
5, 1041, 1, 1.65, 10, 300, 45, 1
5, 1042, 1, 1.65, 12, 350, 0, 0
5, 1043, 1, 1.7, 27, 300, 270, 1
5, 1044, 1, 1.65, 13, 150, 45, 1
5, 1045, 1, 1.65, 18, 150, 270, 1
5, 1046, 1, 1.7, 27, 350, 270, 1
5, 1047, 0, 1.65, 114, NaN, NaN, 0
5, 1048, 1, 1.6, 6, 250, 135, 0
5, 1049, 1, 1.65, 13, 150, 315, 1
5, 1050, 1, 1.65, 14, 100, 90, 1
5, 1051, 0, 1.65, 125, NaN, NaN, 0
5, 1052, 1, 1.65, 18, 250, 90, 1
5, 1053, 1, 1.65, 11, 350, 180, 0
5, 1054, 0, 1.65, 138, NaN, NaN, 0
5, 1055, 1, 1.65, 12, 300, 180, 0
5, 1056, 0, 1.7, 205, NaN, NaN, 1
5, 1057, 1, 1.7, 26, 350, 135, 1
5, 1058, 0, 1.6, 54, NaN, NaN, 0
5, 1059, 1, 1.7, 27, 250, 225, 1
5, 1060, 0, 1.7, 279, NaN, NaN, 0
5, 1061, 1, 1.6, 3, 100, 0, 1
5, 1062, 1, 1.7, 22, 150, 315, 1
5, 1063, 1, 1.7, 22, 250, 90, 1
5, 1064, 1, 1.65, 10, 300, 135, 1
5, 1065, 1, 1.7, 19, 100, 315, 1
5, 1066, 1, 1.6, 5, 300, 270, 1
5, 1067, 1, 1.6, 9, 150, 315, 1
5, 1068, 1, 1.6, 2, 100, 225, 1
5, 1069, 1, 1.65, 17, 200, 45, 1
5, 1070, 1, 1.6, 5, 150, 45, 1
5, 1071, 1, 1.65, 10, 50, 180, 1
5, 1072, 1, 1.7, 22, 150, 45, 1
5, 1073, 1, 1.65, 17, 100, 45, 1
5, 1074, 1, 1.65, 13, 250, 315, 0
5, 1075, 1, 1.7, 24, 400, 0, 1
5, 1076, 1, 1.6, 7, 50, 0, 0
5, 1077, 1, 1.6, 3, 300, 315, 1
5, 1078, 1, 1.6, 6, 200, 225, 0
5, 1079, 1, 1.7, 22, 200, 0, 1
5, 1080, 1, 1.6, 1, 400, 315, 0
5, 1081, 1, 1.7, 21, 200, 45, 1
5, 1082, 1, 1.7, 26, 350, 225, 0
5, 1083, 1, 1.6, 2, 100, 315, 1
5, 1084, 1, 1.6, 9, 300, 45, 0
5, 1085, 1, 1.7, 20, 150, 270, 1
5, 1086, 1, 1.6, 4, 200, 180, 0
5, 1087, 1, 1.7, 24, 350, 315, 1
5, 1088, 1, 1.65, 16, 400, 225, 0
5, 1089, 1, 1.6, 3, 300, 90, 0
5, 1090, 1, 1.6, 8, 100, 180, 0
5, 1091, 1, 1.7, 24, 350, 135, 1
5, 1092, 1, 1.65, 16, 400, 135, 0
5, 1093, 1, 1.6, 2, 100, 270, 1
5, 1094, 1, 1.6, 1, 50, 315, 1
5, 1095, 1, 1.7, 25, 100, 135, 1
5, 1096, 1, 1.6, 2, 350, 135, 0
5, 1097, 1, 1.65, 10, 250, 45, 0
5, 1098, 1, 1.7, 25, 100, 45, 1
5, 1099, 1, 1.6, 4, 150, 315, 0
5, 1100, 0, 1.7, 285, NaN, NaN, 0
