participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
4, 552, 1, 1.6, 8, 200, 90, 1
4, 553, 1, 1.65, 14, 400, 270, 1
4, 554, 0, 1.65, 186, NaN, NaN, 1
4, 555, 1, 1.65, 17, 250, 0, 0
4, 556, 1, 1.7, 22, 350, 90, 1
4, 557, 1, 1.65, 12, 100, 45, 0
4, 558, 1, 1.65, 16, 400, 0, 0
4, 559, 1, 1.7, 23, 150, 270, 1
4, 560, 1, 1.6, 4, 100, 180, 1
4, 561, 1, 1.7, 20, 50, 90, 0
4, 562, 1, 1.6, 9, 350, 0, 1
4, 563, 1, 1.65, 12, 400, 270, 0
4, 564, 1, 1.65, 16, 350, 225, 1
4, 565, 1, 1.7, 20, 100, 315, 0
4, 566, 1, 1.7, 27, 300, 90, 0
4, 567, 1, 1.6, 5, 400, 180, 1
4, 568, 1, 1.7, 21, 200, 45, 0
4, 569, 0, 1.7, 222, NaN, NaN, 1
4, 570, 0, 1.65, 126, NaN, NaN, 1
4, 571, 1, 1.65, 14, 250, 180, 1
4, 572, 1, 1.7, 26, 150, 315, 1
4, 573, 1, 1.65, 13, 150, 90, 0
4, 574, 1, 1.7, 26, 100, 135, 0
4, 575, 1, 1.7, 22, 100, 270, 0
4, 576, 1, 1.7, 23, 250, 270, 0
4, 577, 0, 1.7, 272, NaN, NaN, 1
4, 578, 1, 1.65, 18, 250, 225, 0
4, 579, 0, 1.6, 31, NaN, NaN, 1
4, 580, 1, 1.6, 4, 300, 45, 1
4, 581, 1, 1.6, 5, 300, 180, 1
4, 582, 1, 1.6, 4, 350, 180, 1
4, 583, 1, 1.7, 27, 100, 270, 0
4, 584, 1, 1.65, 18, 100, 270, 0
4, 585, 0, 1.65, 139, NaN, NaN, 1
4, 586, 1, 1.65, 10, 350, 0, 1
4, 587, 1, 1.65, 18, 350, 135, 1
4, 588, 1, 1.65, 17, 100, 90, 0
4, 589, 0, 1.65, 154, NaN, NaN, 1
4, 590, 1, 1.6, 7, 150, 180, 1
4, 591, 1, 1.65, 10, 100, 90, 0
4, 592, 1, 1.7, 23, 100, 135, 0
4, 593, 1, 1.7, 21, 400, 45, 1
4, 594, 1, 1.7, 26, 200, 0, 0
4, 595, 1, 1.6, 1, 300, 270, 1
4, 596, 1, 1.65, 17, 150, 0, 0
4, 597, 1, 1.65, 18, 350, 180, 1
4, 598, 1, 1.6, 8, 250, 315, 1
4, 599, 1, 1.7, 20, 250, 135, 1
4, 600, 0, 1.65, 161, NaN, NaN, 1
4, 601, 1, 1.6, 4, 400, 45, 1
4, 602, 1, 1.7, 21, 150, 45, 0
4, 603, 1, 1.65, 16, 400, 270, 1
4, 604, 1, 1.65, 10, 250, 0, 0
4, 605, 1, 1.7, 20, 100, 180, 0
4, 606, 1, 1.65, 16, 100, 135, 0
4, 607, 1, 1.7, 19, 100, 315, 0
4, 608, 0, 1.65, 144, NaN, NaN, 1
4, 609, 0, 1.6, 44, NaN, NaN, 1
4, 610, 1, 1.6, 3, 50, 135, 1
4, 611, 1, 1.7, 21, 300, 270, 0
4, 612, 1, 1.7, 22, 300, 315, 1
4, 613, 1, 1.7, 26, 100, 90, 0
4, 614, 0, 1.65, 162, NaN, NaN, 1
4, 615, 1, 1.6, 3, 150, 315, 1
4, 616, 1, 1.6, 3, 400, 0, 1
4, 617, 1, 1.7, 25, 350, 90, 1
4, 618, 0, 1.7, 230, NaN, NaN, 1
4, 619, 1, 1.6, 7, 300, 315, 1
4, 620, 1, 1.6, 4, 100, 45, 1
4, 621, 1, 1.6, 1, 350, 135, 1
4, 622, 1, 1.65, 13, 250, 270, 1
4, 623, 1, 1.7, 22, 350, 135, 1
4, 624, 1, 1.65, 17, 50, 45, 0
4, 625, 1, 1.65, 13, 300, 90, 0
4, 626, 1, 1.7, 21, 300, 0, 0
4, 627, 1, 1.7, 26, 250, 45, 0
4, 628, 1, 1.6, 3, 150, 0, 1
4, 629, 0, 1.6, 34, NaN, NaN, 1
4, 630, 0, 1.7, 210, NaN, NaN, 1
4, 631, 1, 1.65, 16, 250, 315, 1
4, 632, 1, 1.7, 21, 100, 135, 0
4, 633, 1, 1.7, 25, 300, 90, 0
4, 634, 1, 1.6, 7, 350, 315, 1
4, 635, 1, 1.6, 8, 150, 225, 1
4, 636, 1, 1.65, 13, 300, 180, 0
4, 637, 1, 1.7, 24, 350, 0, 1
4, 638, 1, 1.7, 25, 200, 315, 1
4, 639, 1, 1.6, 3, 50, 315, 0
4, 640, 1, 1.6, 7, 300, 90, 1
4, 641, 1, 1.6, 2, 150, 180, 1
4, 642, 1, 1.6, 7, 100, 225, 1
4, 643, 1, 1.65, 11, 50, 0, 0
4, 644, 1, 1.7, 25, 300, 270, 1
4, 645, 1, 1.7, 27, 150, 0, 0
4, 646, 1, 1.7, 26, 50, 270, 0
4, 647, 1, 1.7, 24, 250, 270, 1
4, 648, 1, 1.65, 14, 200, 270, 0
4, 649, 1, 1.65, 15, 100, 135, 0
4, 650, 1, 1.7, 21, 200, 225, -1
4, 651, 1, 1.65, 14, 200, 180, 1
4, 652, 1, 1.65, 18, 150, 180, 0
4, 653, 1, 1.65, 12, 400, 180, 1
4, 654, 1, 1.6, 8, 350, 45, 1
4, 655, 0, 1.6, 38, NaN, NaN, 1
4, 656, 1, 1.6, 2, 250, 225, 1
4, 657, 1, 1.7, 24, 300, 0, 0
4, 658, 1, 1.6, 7, 150, 0, 1
4, 659, 1, 1.7, 19, 50, 90, 0
4, 660, 1, 1.65, 15, 400, 90, 1
4, 661, 0, 1.65, 138, NaN, NaN, 1
4, 662, 1, 1.7, 26, 400, 0, 0
4, 663, 1, 1.65, 16, 50, 315, 0
4, 664, 1, 1.65, 16, 150, 135, 0
4, 665, 1, 1.7, 25, 100, 225, 0
4, 666, 0, 1.65, 146, NaN, NaN, 1
4, 667, 1, 1.65, 16, 400, 90, 1
4, 668, 1, 1.65, 15, 250, 135, 1
4, 669, 1, 1.7, 19, 100, 180, 0
4, 670, 0, 1.7, 264, NaN, NaN, 1
4, 671, 1, 1.65, 15, 400, 315, 1
4, 672, 1, 1.6, 6, 350, 180, 1
4, 673, 1, 1.7, 24, 100, 270, 0
4, 674, 1, 1.65, 11, 300, 180, 0
4, 675, 0, 1.7, 245, NaN, NaN, 1
4, 676, 1, 1.6, 2, 150, 90, 0
4, 677, 1, 1.7, 21, 400, 315, 1
4, 678, 1, 1.7, 19, 350, 225, 0
4, 679, 1, 1.7, 24, 150, 90, 0
4, 680, 1, 1.6, 3, 100, 135, 0
4, 681, 1, 1.6, 2, 400, 90, 1
4, 682, 1, 1.6, 2, 200, 180, 1
4, 683, 1, 1.7, 23, 50, 0, 0
4, 684, 0, 1.7, 265, NaN, NaN, 1
4, 685, 1, 1.65, 14, 350, 45, 1
4, 686, 1, 1.65, 16, 100, 180, 0
4, 687, 1, 1.7, 20, 400, 135, 1
4, 688, 1, 1.7, 21, 200, 0, 1
4, 689, 0, 1.65, 128, NaN, NaN, 1
4, 690, 1, 1.7, 20, 150, 315, 1
4, 691, 1, 1.6, 7, 250, 45, 1
4, 692, 1, 1.7, 24, 400, 225, 1
4, 693, 1, 1.6, 5, 200, 270, 1
4, 694, 1, 1.6, 3, 150, 45, 0
4, 695, 1, 1.6, 2, 350, 0, 1
4, 696, 1, 1.7, 22, 150, 135, 0
4, 697, 1, 1.65, 15, 250, 0, 1
4, 698, 1, 1.7, 26, 100, 270, 0
4, 699, 1, 1.65, 17, 150, 270, 0
4, 700, 1, 1.6, 8, 100, 90, 1
4, 701, 1, 1.65, 12, 200, 135, 1
4, 702, 1, 1.6, 1, 250, 315, 1
4, 703, 1, 1.65, 10, 100, 225, 0
4, 704, 1, 1.6, 2, 200, 135, 1
4, 705, 1, 1.6, 4, 300, 0, 1
4, 706, 1, 1.6, 3, 200, 45, 1
4, 707, 1, 1.6, 8, 300, 90, 1
4, 708, 1, 1.65, 13, 200, 315, 1
4, 709, 1, 1.6, 2, 50, 270, 0
4, 710, 1, 1.65, 15, 350, 45, 1
4, 711, 1, 1.65, 12, 250, 90, 1
4, 712, 1, 1.65, 10, 250, 315, 1
4, 713, 1, 1.65, 13, 400, 0, -1
4, 714, 0, 1.65, 191, NaN, NaN, 1
4, 715, 1, 1.65, 13, 50, 270, 0
4, 716, 1, 1.7, 24, 50, 180, 0
4, 717, 1, 1.6, 7, 400, 90, 1
4, 718, 1, 1.6, 6, 150, 0, 1
4, 719, 1, 1.7, 24, 50, 135, 0
4, 720, 1, 1.65, 18, 50, 90, 0
4, 721, 0, 1.7, 223, NaN, NaN, 1
4, 722, 1, 1.65, 12, 200, 315, 1
4, 723, 1, 1.7, 26, 100, 45, 0
4, 724, 0, 1.65, 170, NaN, NaN, 1
4, 725, 1, 1.6, 8, 200, 315, 1
4, 726, 1, 1.6, 9, 200, 180, 0
4, 727, 1, 1.6, 3, 400, 90, 1
4, 728, 1, 1.7, 19, 50, 315, 0
4, 729, 1, 1.7, 25, 100, 135, 0
4, 730, 1, 1.7, 21, 50, 90, 0
4, 731, 1, 1.7, 23, 150, 135, 0
4, 732, 1, 1.6, 6, 150, 180, 1
4, 733, 1, 1.65, 15, 350, 135, 1
4, 734, 1, 1.65, 13, 300, 270, 1
4, 735, 1, 1.6, 6, 250, 315, 1
4, 736, 1, 1.6, 8, 350, 270, 1
4, 737, 1, 1.65, 15, 50, 0, 1
4, 738, 1, 1.65, 13, 350, 180, -1
4, 739, 1, 1.6, 6, 200, 315, 1
4, 740, 1, 1.65, 13, 350, 315, 1
4, 741, 1, 1.6, 4, 150, 225, 1
4, 742, 1, 1.7, 20, 150, 180, 0
4, 743, 1, 1.7, 27, 300, 135, 0
4, 744, 1, 1.6, 6, 400, 90, 1
4, 745, 1, 1.7, 22, 350, 45, 1
4, 746, 0, 1.6, 46, NaN, NaN, 1
4, 747, 1, 1.6, 2, 350, 90, 1
4, 748, 1, 1.6, 3, 350, 315, 1
4, 749, 1, 1.65, 15, 400, 0, 1
4, 750, 1, 1.65, 10, 400, 135, 1
4, 751, 1, 1.7, 20, 350, 90, 0
4, 752, 1, 1.6, 6, 350, 270, 1
4, 753, 1, 1.6, 4, 50, 315, 1
4, 754, 0, 1.7, 214, NaN, NaN, 1
4, 755, 1, 1.65, 16, 300, 315, 1
4, 756, 1, 1.65, 16, 250, 45, 1
4, 757, 1, 1.6, 9, 200, 225, 1
4, 758, 1, 1.7, 22, 200, 225, 0
4, 759, 1, 1.65, 15, 400, 180, 1
4, 760, 1, 1.6, 5, 150, 315, 1
4, 761, 0, 1.7, 239, NaN, NaN, 1
4, 762, 1, 1.7, 21, 200, 180, 0
4, 763, 1, 1.7, 27, 100, 45, 0
4, 764, 1, 1.65, 17, 100, 0, 0
4, 765, 1, 1.65, 13, 100, 270, 1
4, 766, 1, 1.6, 2, 250, 315, 0
4, 767, 1, 1.65, 14, 300, 180, 1
4, 768, 1, 1.65, 11, 100, 90, 0
4, 769, 1, 1.7, 24, 300, 225, 0
4, 770, 1, 1.65, 18, 200, 90, 0
4, 771, 1, 1.7, 27, 250, 135, 0
4, 772, 1, 1.65, 15, 300, 225, 1
4, 773, 1, 1.65, 17, 200, 225, 1
4, 774, 0, 1.65, 132, NaN, NaN, 1
4, 775, 1, 1.6, 1, 50, 90, 0
4, 776, 1, 1.6, 3, 250, 315, 1
4, 777, 0, 1.65, 153, NaN, NaN, 1
4, 778, 1, 1.7, 19, 200, 225, 0
4, 779, 1, 1.7, 20, 250, 270, 0
4, 780, 1, 1.65, 17, 200, 135, 0
4, 781, 1, 1.65, 14, 300, 315, 1
4, 782, 1, 1.6, 6, 300, 315, 1
4, 783, 1, 1.7, 27, 400, 0, 0
4, 784, 0, 1.7, 279, NaN, NaN, 1
4, 785, 0, 1.7, 259, NaN, NaN, 1
4, 786, 1, 1.7, 26, 200, 90, 0
4, 787, 1, 1.6, 1, 400, 135, 1
4, 788, 1, 1.65, 18, 150, 0, 0
4, 789, 0, 1.65, 197, NaN, NaN, 1
4, 790, 1, 1.65, 18, 200, 180, 1
4, 791, 1, 1.7, 23, 50, 270, 0
4, 792, 1, 1.7, 19, 100, 270, 0
4, 793, 1, 1.7, 23, 350, 45, 1
4, 794, 1, 1.7, 24, 250, 180, 0
4, 795, 1, 1.65, 15, 150, 0, 1
4, 796, 1, 1.65, 18, 200, 270, 0
4, 797, 1, 1.65, 10, 350, 90, 1
4, 798, 0, 1.7, 207, NaN, NaN, 1
4, 799, 1, 1.6, 2, 250, 135, 1
4, 800, 1, 1.7, 22, 400, 225, 1
4, 801, 0, 1.65, 166, NaN, NaN, 1
4, 802, 1, 1.6, 4, 50, 45, 0
4, 803, 1, 1.7, 21, 100, 90, 0
4, 804, 1, 1.6, 7, 100, 90, 0
4, 805, 1, 1.65, 11, 250, 0, 0
4, 806, 1, 1.6, 5, 150, 180, 1
4, 807, 1, 1.6, 4, 50, 90, 0
4, 808, 1, 1.65, 17, 250, 90, 0
4, 809, 1, 1.6, 7, 400, 225, 1
4, 810, 1, 1.7, 26, 50, 225, 0
4, 811, 1, 1.7, 25, 400, 90, 1
4, 812, 1, 1.65, 15, 250, 225, 1
4, 813, 0, 1.7, 237, NaN, NaN, 1
4, 814, 1, 1.65, 14, 150, 45, 1
4, 815, 1, 1.6, 2, 400, 135, 1
4, 816, 1, 1.7, 22, 100, 225, 0
4, 817, 1, 1.7, 27, 400, 90, 1
4, 818, 1, 1.7, 23, 250, 225, 1
4, 819, 1, 1.6, 3, 150, 180, 0
4, 820, 1, 1.6, 6, 400, 45, 1
4, 821, 1, 1.65, 12, 150, 135, 1
4, 822, 1, 1.65, 10, 250, 180, 1
4, 823, 1, 1.6, 6, 50, 135, 0
4, 824, 1, 1.7, 25, 250, 0, 0
4, 825, 1, 1.7, 24, 50, 225, 0
4, 826, 1, 1.6, 8, 300, 315, 1
4, 827, 1, 1.6, 5, 300, 45, 1
4, 828, 1, 1.6, 1, 150, 135, 0
4, 829, 1, 1.65, 15, 350, 315, 0
4, 830, 1, 1.65, 11, 250, 315, 0
4, 831, 1, 1.6, 9, 300, 315, 1
4, 832, 1, 1.65, 14, 300, 135, 1
4, 833, 1, 1.65, 16, 300, 90, 0
4, 834, 0, 1.6, 47, NaN, NaN, 1
4, 835, 1, 1.7, 20, 50, 315, 0
4, 836, 1, 1.7, 21, 250, 180, 0
4, 837, 1, 1.65, 10, 200, 0, 0
4, 838, 1, 1.6, 5, 50, 90, 0
4, 839, 1, 1.6, 1, 350, 0, 1
4, 840, 1, 1.7, 27, 100, 180, 0
4, 841, 0, 1.6, 101, NaN, NaN, 1
4, 842, 1, 1.7, 19, 250, 0, 0
4, 843, 1, 1.65, 15, 150, 180, 0
4, 844, 0, 1.7, 251, NaN, NaN, 1
4, 845, 1, 1.7, 26, 400, 270, 0
4, 846, 0, 1.6, 50, NaN, NaN, 1
4, 847, 1, 1.6, 6, 150, 135, 1
4, 848, 1, 1.6, 4, 150, 135, 1
4, 849, 1, 1.6, 1, 350, 180, 1
4, 850, 0, 1.7, 278, NaN, NaN, 1
4, 851, 1, 1.65, 18, 50, 0, 0
4, 852, 1, 1.65, 12, 400, 45, 1
4, 853, 1, 1.6, 2, 400, 225, 1
4, 854, 1, 1.7, 19, 400, 45, 0
4, 855, 1, 1.6, 7, 300, 135, 1
4, 856, 1, 1.7, 26, 50, 90, 0
4, 857, 1, 1.7, 25, 300, 0, 1
4, 858, 1, 1.65, 14, 200, 315, 0
4, 859, 1, 1.7, 24, 400, 180, 1
4, 860, 1, 1.65, 17, 50, 135, 0
4, 861, 1, 1.7, 27, 150, 225, 0
4, 862, 0, 1.6, 66, NaN, NaN, -1
4, 863, 1, 1.7, 24, 50, 90, 0
4, 864, 1, 1.6, 3, 250, 0, 1
4, 865, 1, 1.7, 24, 100, 315, 1
4, 866, 1, 1.65, 10, 100, 180, 0
4, 867, 1, 1.7, 23, 200, 270, 0
4, 868, 1, 1.65, 14, 150, 270, 0
4, 869, 1, 1.6, 6, 100, 45, 0
4, 870, 1, 1.7, 23, 150, 315, 0
4, 871, 1, 1.6, 8, 50, 180, 0
4, 872, 1, 1.65, 13, 150, 135, 0
4, 873, 1, 1.6, 5, 350, 0, 1
4, 874, 1, 1.6, 6, 300, 180, 1
4, 875, 1, 1.6, 1, 200, 90, 1
4, 876, 1, 1.7, 25, 350, 0, 1
4, 877, 1, 1.7, 21, 50, 180, 0
4, 878, 1, 1.65, 17, 350, 270, 0
4, 879, 1, 1.7, 27, 100, 0, 0
4, 880, 1, 1.6, 4, 400, 180, 1
4, 881, 1, 1.6, 5, 250, 0, 1
4, 882, 1, 1.7, 27, 50, 315, 0
4, 883, 0, 1.65, 192, NaN, NaN, 1
4, 884, 1, 1.7, 22, 400, 135, 1
4, 885, 1, 1.65, 12, 350, 90, 1
4, 886, 1, 1.6, 3, 250, 45, 1
4, 887, 1, 1.6, 8, 350, 0, 1
4, 888, 1, 1.65, 15, 350, 0, 1
4, 889, 1, 1.7, 23, 350, 270, 0
4, 890, 1, 1.7, 19, 250, 270, 0
4, 891, 1, 1.6, 6, 350, 90, 1
4, 892, 1, 1.65, 10, 50, 135, 0
4, 893, 1, 1.6, 2, 300, 0, 1
4, 894, 1, 1.7, 25, 100, 0, 0
4, 895, 1, 1.7, 25, 50, 315, 0
4, 896, 1, 1.6, 4, 200, 270, 1
4, 897, 1, 1.7, 25, 350, 270, 1
4, 898, 1, 1.7, 21, 100, 270, 0
4, 899, 1, 1.6, 2, 250, 270, 1
4, 900, 1, 1.7, 21, 400, 0, 1
4, 901, 1, 1.65, 14, 150, 225, 0
4, 902, 1, 1.65, 18, 350, 315, 1
4, 903, 1, 1.7, 20, 200, 180, 0
4, 904, 1, 1.6, 5, 250, 90, 1
4, 905, 1, 1.6, 1, 150, 180, 1
4, 906, 1, 1.7, 19, 200, 315, 0
4, 907, 0, 1.65, 178, NaN, NaN, 1
4, 908, 0, 1.6, 81, NaN, NaN, 1
4, 909, 1, 1.6, 4, 300, 180, 1
4, 910, 1, 1.7, 20, 350, 315, 0
4, 911, 1, 1.65, 12, 150, 0, 0
4, 912, 1, 1.65, 17, 100, 180, 0
4, 913, 1, 1.7, 22, 200, 0, 0
4, 914, 0, 1.7, 248, NaN, NaN, 1
4, 915, 1, 1.7, 24, 150, 180, 0
4, 916, 1, 1.7, 21, 150, 90, 0
4, 917, 1, 1.6, 3, 50, 225, 0
4, 918, 1, 1.6, 7, 100, 45, 1
4, 919, 1, 1.6, 3, 350, 225, 1
4, 920, 1, 1.7, 27, 200, 90, 0
4, 921, 1, 1.7, 20, 100, 0, 0
4, 922, 0, 1.7, 213, NaN, NaN, 1
4, 923, 1, 1.6, 9, 100, 315, 1
4, 924, 1, 1.7, 24, 350, 225, 0
4, 925, 1, 1.65, 11, 100, 315, 0
4, 926, 1, 1.6, 6, 200, 0, 1
4, 927, 1, 1.65, 11, 350, 45, 1
4, 928, 0, 1.7, 284, NaN, NaN, 1
4, 929, 1, 1.6, 5, 400, 90, 1
4, 930, 1, 1.65, 11, 50, 45, 0
4, 931, 0, 1.65, 158, NaN, NaN, 1
4, 932, 1, 1.7, 21, 100, 45, 0
4, 933, 1, 1.6, 7, 150, 315, 1
4, 934, 1, 1.7, 26, 300, 45, 0
4, 935, 1, 1.6, 3, 350, 270, 1
4, 936, 1, 1.7, 21, 350, 135, 1
4, 937, 0, 1.6, 89, NaN, NaN, 1
4, 938, 1, 1.65, 12, 250, 225, 0
4, 939, 1, 1.7, 22, 300, 0, 0
4, 940, 0, 1.6, 70, NaN, NaN, 1
4, 941, 1, 1.65, 11, 50, 225, 0
4, 942, 1, 1.65, 14, 350, 270, 1
4, 943, 1, 1.65, 12, 50, 180, 0
4, 944, 1, 1.6, 7, 200, 270, 1
4, 945, 1, 1.6, 3, 150, 90, 0
4, 946, 1, 1.6, 8, 200, 270, 0
4, 947, 1, 1.65, 17, 300, 135, 1
4, 948, 1, 1.65, 16, 350, 270, 0
4, 949, 1, 1.6, 9, 300, 135, 1
4, 950, 1, 1.7, 24, 300, 135, 1
4, 951, 1, 1.6, 1, 400, 225, 1
4, 952, 1, 1.65, 18, 150, 45, -1
4, 953, 1, 1.6, 7, 400, 0, 1
4, 954, 1, 1.6, 8, 150, 45, 1
4, 955, 1, 1.7, 19, 150, 270, 0
4, 956, 1, 1.7, 24, 400, 135, 1
4, 957, 1, 1.6, 7, 400, 270, 1
4, 958, 1, 1.7, 24, 50, 270, 0
4, 959, 1, 1.6, 7, 250, 180, 1
4, 960, 1, 1.7, 23, 100, 180, 0
4, 961, 1, 1.65, 10, 350, 180, 0
4, 962, 1, 1.65, 14, 400, 315, 0
4, 963, 1, 1.7, 27, 350, 180, 0
4, 964, 1, 1.6, 7, 200, 45, 1
4, 965, 1, 1.7, 27, 350, 90, 0
4, 966, 1, 1.6, 4, 50, 0, 1
4, 967, 0, 1.6, 110, NaN, NaN, 1
4, 968, 1, 1.65, 12, 400, 225, 0
4, 969, 1, 1.7, 25, 50, 270, 0
4, 970, 1, 1.6, 8, 400, 270, 1
4, 971, 1, 1.6, 7, 300, 225, 1
4, 972, 1, 1.7, 27, 100, 225, 0
4, 973, 1, 1.6, 9, 100, 270, 0
4, 974, 1, 1.6, 3, 100, 0, 1
4, 975, 1, 1.65, 13, 100, 225, 0
4, 976, 1, 1.6, 6, 50, 270, 0
4, 977, 1, 1.65, 14, 200, 0, 0
4, 978, 1, 1.7, 20, 250, 45, 1
4, 979, 1, 1.65, 13, 300, 45, 1
4, 980, 1, 1.7, 21, 300, 225, 0
4, 981, 1, 1.6, 2, 200, 45, 1
4, 982, 1, 1.65, 17, 350, 135, 1
4, 983, 0, 1.6, 97, NaN, NaN, 1
4, 984, 1, 1.65, 14, 100, 270, 0
4, 985, 1, 1.65, 12, 100, 315, 0
4, 986, 1, 1.6, 6, 250, 270, 1
4, 987, 1, 1.65, 12, 300, 90, 1
4, 988, 1, 1.7, 20, 150, 45, 0
4, 989, 1, 1.65, 17, 400, 90, 1
4, 990, 1, 1.65, 15, 350, 270, 1
4, 991, 1, 1.6, 2, 100, 90, 0
4, 992, 1, 1.65, 16, 150, 45, 0
4, 993, 1, 1.65, 11, 100, 45, 0
4, 994, 1, 1.6, 1, 300, 0, 1
4, 995, 1, 1.7, 22, 200, 180, 0
4, 996, 0, 1.65, 119, NaN, NaN, 1
4, 997, 0, 1.65, 140, NaN, NaN, 1
4, 998, 1, 1.6, 5, 400, 270, 1
4, 999, 1, 1.65, 14, 50, 0, 0
4, 1000, 1, 1.6, 7, 50, 225, 0
4, 1001, 1, 1.6, 3, 350, 90, 1
4, 1002, 1, 1.7, 26, 150, 0, 0
4, 1003, 1, 1.65, 14, 150, 0, 1
4, 1004, 1, 1.6, 4, 300, 135, 1
4, 1005, 1, 1.65, 17, 300, 180, 1
4, 1006, 1, 1.65, 16, 150, 90, 1
4, 1007, 0, 1.7, 266, NaN, NaN, 1
4, 1008, 1, 1.7, 23, 50, 180, 0
4, 1009, 1, 1.7, 19, 400, 135, 1
4, 1010, 1, 1.7, 19, 300, 315, 0
4, 1011, 1, 1.7, 22, 150, 45, 0
4, 1012, 1, 1.6, 7, 250, 135, 1
4, 1013, 1, 1.7, 25, 200, 225, 1
4, 1014, 1, 1.7, 23, 200, 225, 1
4, 1015, 1, 1.7, 27, 50, 270, 1
4, 1016, 1, 1.6, 8, 200, 135, 1
4, 1017, 1, 1.7, 24, 200, 90, 0
4, 1018, 1, 1.7, 22, 300, 180, 1
4, 1019, 1, 1.65, 14, 100, 135, 0
4, 1020, 1, 1.6, 2, 350, 45, -1
4, 1021, 1, 1.7, 23, 250, 45, -1
4, 1022, 1, 1.6, 2, 100, 315, 1
4, 1023, 1, 1.65, 16, 200, 135, 0
4, 1024, 1, 1.7, 25, 100, 180, 0
4, 1025, 1, 1.7, 24, 200, 270, 0
4, 1026, 1, 1.6, 7, 300, 0, 1
4, 1027, 1, 1.6, 2, 400, 0, 1
4, 1028, 1, 1.6, 7, 300, 270, 1
4, 1029, 1, 1.65, 18, 400, 315, 1
4, 1030, 1, 1.65, 16, 250, 225, 1
4, 1031, 1, 1.6, 5, 100, 135, 1
4, 1032, 1, 1.7, 22, 100, 135, 0
4, 1033, 0, 1.6, 107, NaN, NaN, 1
4, 1034, 1, 1.6, 9, 250, 90, 1
4, 1035, 1, 1.6, 9, 150, 180, 1
4, 1036, 1, 1.65, 17, 100, 45, 0
4, 1037, 1, 1.6, 8, 300, 135, 1
4, 1038, 1, 1.6, 2, 100, 0, 1
4, 1039, 0, 1.6, 93, NaN, NaN, 1
4, 1040, 1, 1.65, 13, 350, 0, 1
4, 1041, 1, 1.7, 27, 200, 315, 0
4, 1042, 1, 1.65, 13, 150, 315, 0
4, 1043, 1, 1.6, 4, 150, 90, 1
4, 1044, 1, 1.65, 16, 200, 225, 1
4, 1045, 1, 1.6, 2, 150, 225, 1
4, 1046, 1, 1.6, 3, 50, 45, 0
4, 1047, 1, 1.6, 8, 50, 135, 0
4, 1048, 1, 1.7, 24, 300, 270, 1
4, 1049, 1, 1.7, 21, 50, 45, 0
4, 1050, 1, 1.7, 21, 100, 225, 0
4, 1051, 0, 1.6, 92, NaN, NaN, 1
4, 1052, 1, 1.7, 25, 200, 180, 0
4, 1053, 1, 1.7, 25, 200, 135, 0
4, 1054, 1, 1.65, 11, 50, 90, 0
4, 1055, 0, 1.65, 177, NaN, NaN, 1
4, 1056, 1, 1.6, 7, 250, 315, 1
4, 1057, 1, 1.7, 26, 300, 180, 0
4, 1058, 1, 1.6, 2, 250, 45, 1
4, 1059, 1, 1.7, 25, 50, 180, 0
4, 1060, 1, 1.65, 11, 400, 180, 1
4, 1061, 1, 1.65, 10, 100, 0, 0
4, 1062, 1, 1.65, 11, 300, 225, 1
4, 1063, 1, 1.7, 20, 100, 270, 0
4, 1064, 1, 1.7, 19, 350, 270, 1
4, 1065, 1, 1.7, 26, 200, 135, 0
4, 1066, 1, 1.7, 20, 300, 45, 1
4, 1067, 1, 1.6, 1, 250, 270, 1
4, 1068, 1, 1.65, 16, 150, 225, 0
4, 1069, 1, 1.7, 19, 150, 0, 0
4, 1070, 1, 1.65, 12, 200, 180, 1
4, 1071, 1, 1.65, 11, 250, 135, 1
4, 1072, 1, 1.7, 23, 250, 135, 1
4, 1073, 1, 1.7, 25, 350, 180, 1
4, 1074, 1, 1.6, 4, 50, 135, 0
4, 1075, 1, 1.6, 9, 150, 315, 1
4, 1076, 1, 1.7, 26, 400, 135, 1
4, 1077, 1, 1.6, 6, 250, 180, 1
4, 1078, 0, 1.7, 257, NaN, NaN, 1
4, 1079, 1, 1.7, 25, 150, 90, 1
4, 1080, 1, 1.65, 16, 50, 135, 0
4, 1081, 1, 1.6, 8, 350, 90, 1
4, 1082, 1, 1.7, 23, 300, 0, 0
4, 1083, 1, 1.6, 5, 300, 135, 1
4, 1084, 1, 1.65, 18, 150, 315, -1
4, 1085, 1, 1.65, 13, 50, 315, 0
4, 1086, 1, 1.7, 23, 200, 90, 1
4, 1087, 1, 1.7, 20, 300, 270, 1
4, 1088, 1, 1.7, 21, 250, 0, 0
4, 1089, 1, 1.7, 19, 200, 135, 0
4, 1090, 1, 1.65, 17, 150, 180, 0
4, 1091, 1, 1.7, 24, 400, 270, 1
4, 1092, 1, 1.65, 15, 200, 45, 1
4, 1093, 1, 1.7, 27, 200, 270, 0
4, 1094, 0, 1.65, 182, NaN, NaN, 1
4, 1095, 1, 1.65, 16, 250, 135, 1
4, 1096, 0, 1.7, 233, NaN, NaN, 1
4, 1097, 1, 1.6, 4, 100, 90, 1
4, 1098, 1, 1.6, 1, 50, 45, 0
4, 1099, 1, 1.7, 22, 400, 315, 1
4, 1100, 1, 1.6, 7, 350, 225, 1
