participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
1, 1101, 1, 1.6, 10, 300, 225, 1
1, 1102, 1, 1.6, 10, 350, 0, 1
1, 1103, 0, 1.6, 109, NaN, NaN, 0
1, 1104, 1, 1.6, 4, 300, 135, 0
1, 1105, 1, 1.65, 20, 100, 0, 0
1, 1106, 1, 1.6, 9, 350, 270, 0
1, 1107, 0, 1.65, 136, NaN, NaN, 0
1, 1108, 1, 1.6, 8, 200, 90, 0
1, 1109, 0, 1.7, 267, NaN, NaN, 0
1, 1110, 1, 1.7, 21, 150, 135, 1
1, 1111, 1, 1.7, 27, 350, 315, 1
1, 1112, 1, 1.6, 8, 100, 270, 0
1, 1113, 0, 1.6, 89, NaN, NaN, 0
1, 1114, 1, 1.65, 14, 200, 45, 0
1, 1115, 1, 1.6, 1, 200, 225, 0
1, 1116, 1, 1.7, 23, 200, 45, 1
1, 1117, 1, 1.7, 23, 100, 90, 1
1, 1118, 1, 1.65, 18, 150, 180, 0
1, 1119, 1, 1.7, 26, 400, 90, 1
1, 1120, 1, 1.65, 14, 250, 0, 0
1, 1121, 1, 1.65, 17, 350, 315, 1
1, 1122, 0, 1.7, 312, NaN, NaN, 0
1, 1123, 1, 1.7, 23, 150, 45, 1
1, 1124, 1, 1.6, 1, 50, 180, 0
1, 1125, 1, 1.6, 8, 200, 135, 0
1, 1126, 1, 1.6, 1, 350, 45, 0
1, 1127, 1, 1.65, 14, 200, 315, 0
1, 1128, 0, 1.65, 213, NaN, NaN, 0
1, 1129, 0, 1.65, 127, NaN, NaN, 0
1, 1130, 1, 1.65, 15, 200, 315, 0
1, 1131, 1, 1.6, 1, 400, 180, 0
1, 1132, 1, 1.7, 23, 400, 225, 1
1, 1133, 1, 1.7, 28, 50, 225, 1
1, 1134, 1, 1.65, 12, 350, 135, 0
1, 1135, 1, 1.7, 22, 400, 180, 0
1, 1136, 1, 1.65, 16, 300, 0, 0
1, 1137, 1, 1.6, 1, 200, 180, 0
1, 1138, 1, 1.6, 5, 250, 135, 0
1, 1139, 1, 1.7, 25, 400, 225, 1
1, 1140, 1, 1.6, 1, 150, 90, 0
1, 1141, 1, 1.7, 29, 400, 90, 1
1, 1142, 1, 1.6, 6, 350, 315, 0
1, 1143, 1, 1.6, 10, 250, 45, 0
1, 1144, 1, 1.7, 22, 300, 270, 1
1, 1145, 1, 1.6, 3, 50, 0, 1
1, 1146, 0, 1.65, 222, NaN, NaN, 0
1, 1147, 1, 1.65, 12, 150, 270, 1
1, 1148, 1, 1.65, 17, 200, 270, 1
1, 1149, 1, 1.6, 3, 350, 135, 0
1, 1150, 1, 1.6, 3, 300, 225, 0
1, 1151, 1, 1.7, 25, 200, 135, 1
1, 1152, 1, 1.6, 4, 350, 0, 0
1, 1153, 1, 1.7, 30, 400, 180, 1
1, 1154, 1, 1.7, 24, 200, 180, 0
1, 1155, 1, 1.65, 18, 350, 90, 1
1, 1156, 1, 1.7, 26, 100, 270, 1
1, 1157, 1, 1.7, 30, 150, 45, 1
1, 1158, 1, 1.6, 4, 400, 270, 0
1, 1159, 1, 1.6, 5, 400, 90, 0
1, 1160, 1, 1.7, 23, 200, 225, 0
1, 1161, 1, 1.7, 27, 200, 135, 1
1, 1162, 1, 1.6, 7, 300, 180, 0
1, 1163, 1, 1.7, 29, 300, 45, 1
1, 1164, 0, 1.7, 238, NaN, NaN, 0
1, 1165, 1, 1.6, 3, 350, 90, 0
1, 1166, 0, 1.6, 106, NaN, NaN, 0
1, 1167, 1, 1.7, 24, 300, 45, 1
1, 1168, 1, 1.6, 10, 100, 45, 0
1, 1169, 1, 1.7, 27, 400, 0, 1
1, 1170, 1, 1.7, 26, 200, 225, 1
1, 1171, 1, 1.65, 13, 100, 0, 0
1, 1172, 1, 1.6, 9, 50, 225, 1
1, 1173, 1, 1.6, 5, 400, 45, 0
1, 1174, 1, 1.6, 8, 200, 315, 0
1, 1175, 1, 1.7, 25, 300, 315, 1
1, 1176, 0, 1.65, 131, NaN, NaN, 0
1, 1177, 1, 1.7, 29, 150, 90, 1
1, 1178, 1, 1.7, 28, 100, 270, 1
1, 1179, 1, 1.65, 13, 200, 90, 1
1, 1180, 1, 1.65, 17, 250, 135, 1
1, 1181, 1, 1.6, 8, 350, 225, 0
1, 1182, 0, 1.6, 83, NaN, NaN, 1
1, 1183, 1, 1.6, 1, 250, 45, 0
1, 1184, 1, 1.65, 11, 150, 45, 1
1, 1185, 1, 1.65, 13, 250, 135, 0
1, 1186, 1, 1.6, 8, 350, 270, 1
1, 1187, 1, 1.6, 1, 50, 225, 0
1, 1188, 0, 1.7, 301, NaN, NaN, 0
1, 1189, 1, 1.6, 9, 400, 315, 1
1, 1190, 1, 1.65, 17, 350, 180, 0
1, 1191, 1, 1.6, 7, 150, 315, 0
1, 1192, 1, 1.7, 29, 300, 180, 0
1, 1193, 0, 1.7, 265, NaN, NaN, 0
1, 1194, 1, 1.6, 10, 300, 135, 0
1, 1195, 1, 1.6, 2, 100, 270, 0
1, 1196, 1, 1.6, 2, 350, 45, 1
1, 1197, 1, 1.65, 19, 300, 315, 0
1, 1198, 1, 1.65, 15, 400, 45, 0
1, 1199, 1, 1.7, 23, 50, 270, 1
1, 1200, 1, 1.6, 3, 250, 180, 0
1, 1201, 1, 1.7, 26, 400, 225, 1
1, 1202, 0, 1.65, 180, NaN, NaN, 1
1, 1203, 1, 1.7, 29, 200, 225, 1
1, 1204, 1, 1.65, 14, 250, 45, 0
1, 1205, 1, 1.6, 1, 150, 0, 0
1, 1206, 1, 1.7, 22, 150, 0, 1
1, 1207, 1, 1.65, 14, 150, 180, 0
1, 1208, 1, 1.7, 27, 350, 45, 1
1, 1209, 1, 1.65, 14, 100, 225, 1
1, 1210, 1, 1.6, 2, 50, 270, 1
1, 1211, 1, 1.65, 13, 400, 180, 0
1, 1212, 1, 1.6, 5, 150, 225, 0
1, 1213, 1, 1.65, 16, 100, 225, 0
1, 1214, 0, 1.7, 243, NaN, NaN, 0
1, 1215, 1, 1.65, 15, 300, 180, 0
1, 1216, 1, 1.7, 30, 350, 45, 1
1, 1217, 1, 1.7, 30, 300, 225, 0
1, 1218, 1, 1.6, 9, 250, 270, 0
1, 1219, 0, 1.7, 260, NaN, NaN, 1
1, 1220, 1, 1.6, 5, 250, 270, 0
1, 1221, 1, 1.6, 10, 300, 270, 0
1, 1222, 1, 1.6, 1, 300, 90, 1
1, 1223, 0, 1.6, 59, NaN, NaN, 0
1, 1224, 0, 1.7, 255, NaN, NaN, 0
1, 1225, 1, 1.65, 18, 400, 0, 1
1, 1226, 1, 1.65, 12, 50, 90, 0
1, 1227, 1, 1.6, 3, 400, 225, 0
1, 1228, 1, 1.6, 6, 400, 90, 0
1, 1229, 1, 1.7, 26, 100, 135, 1
1, 1230, 1, 1.7, 23, 50, 315, 1
1, 1231, 1, 1.65, 14, 350, 180, 0
1, 1232, 1, 1.6, 3, 200, 45, 0
1, 1233, 0, 1.6, 81, NaN, NaN, 0
1, 1234, 1, 1.6, 1, 250, 315, 0
1, 1235, 1, 1.7, 27, 150, 0, 1
1, 1236, 1, 1.6, 7, 200, 135, 0
1, 1237, 0, 1.6, 93, NaN, NaN, 0
1, 1238, 0, 1.7, 254, NaN, NaN, 0
1, 1239, 1, 1.65, 11, 250, 135, 0
1, 1240, 1, 1.65, 13, 200, 270, 1
1, 1241, 1, 1.7, 29, 250, 0, 1
1, 1242, 1, 1.65, 15, 250, 270, 1
1, 1243, 1, 1.7, 26, 250, 90, 1
1, 1244, 1, 1.7, 28, 150, 0, 1
1, 1245, 1, 1.7, 26, 50, 135, 1
1, 1246, 1, 1.7, 23, 250, 135, 0
1, 1247, 1, 1.65, 19, 250, 0, 1
1, 1248, 0, 1.65, 159, NaN, NaN, 0
1, 1249, 1, 1.7, 28, 400, 225, 1
1, 1250, 1, 1.7, 21, 400, 225, 0
1, 1251, 1, 1.6, 4, 350, 45, 0
1, 1252, 0, 1.7, 309, NaN, NaN, 0
1, 1253, 0, 1.7, 295, NaN, NaN, 0
1, 1254, 1, 1.65, 16, 200, 180, 0
1, 1255, 1, 1.6, 1, 150, 270, 0
1, 1256, 1, 1.65, 13, 400, 225, 1
1, 1257, 1, 1.65, 14, 250, 135, 0
1, 1258, 1, 1.65, 14, 400, 90, 1
1, 1259, 1, 1.65, 18, 250, 315, 1
1, 1260, 1, 1.65, 16, 400, 270, 1
1, 1261, 1, 1.6, 1, 400, 90, 0
1, 1262, 0, 1.6, 36, NaN, NaN, 0
1, 1263, 1, 1.6, 3, 100, 270, 0
1, 1264, 1, 1.65, 11, 300, 225, 0
1, 1265, 1, 1.7, 28, 400, 0, 1
1, 1266, 1, 1.65, 18, 200, 225, 1
1, 1267, 1, 1.65, 16, 150, 90, 1
1, 1268, 1, 1.6, 10, 50, 270, 1
1, 1269, 1, 1.65, 13, 150, 90, 1
1, 1270, 1, 1.65, 17, 400, 45, 0
1, 1271, 1, 1.65, 19, 250, 90, 1
1, 1272, 1, 1.65, 15, 100, 315, 1
1, 1273, 1, 1.65, 14, 250, 270, 1
1, 1274, 1, 1.65, 18, 400, 180, 0
1, 1275, 1, 1.6, 10, 350, 90, 0
1, 1276, 1, 1.65, 20, 250, 45, 0
1, 1277, 1, 1.7, 30, 350, 270, 0
1, 1278, 1, 1.7, 23, 400, 90, 1
1, 1279, 0, 1.7, 318, NaN, NaN, 0
1, 1280, 1, 1.6, 5, 250, 315, 0
1, 1281, 1, 1.6, 9, 400, 270, 0
1, 1282, 0, 1.6, 125, NaN, NaN, 0
1, 1283, 1, 1.6, 10, 350, 135, 0
1, 1284, 0, 1.6, 91, NaN, NaN, 0
1, 1285, 1, 1.7, 27, 250, 180, 1
1, 1286, 1, 1.6, 6, 150, 135, 0
1, 1287, 1, 1.7, 29, 300, 135, 1
1, 1288, 1, 1.7, 27, 250, 0, 0
1, 1289, 1, 1.65, 12, 350, 225, 0
1, 1290, 0, 1.65, 167, NaN, NaN, 0
1, 1291, 1, 1.65, 12, 300, 225, 1
1, 1292, 0, 1.7, 229, NaN, NaN, 0
1, 1293, 1, 1.6, 5, 200, 135, 0
1, 1294, 1, 1.65, 14, 300, 90, 1
1, 1295, 1, 1.6, 3, 400, 45, 0
1, 1296, 0, 1.65, 145, NaN, NaN, 1
1, 1297, 0, 1.65, 130, NaN, NaN, 0
1, 1298, 0, 1.6, 43, NaN, NaN, 0
1, 1299, 1, 1.65, 14, 200, 0, 1
1, 1300, 1, 1.7, 24, 100, 315, 1
1, 1301, 1, 1.6, 6, 150, 225, 0
1, 1302, 0, 1.6, 122, NaN, NaN, 0
1, 1303, 1, 1.6, 1, 250, 225, 0
1, 1304, 1, 1.6, 9, 350, 180, 0
1, 1305, 1, 1.7, 25, 200, 180, 1
1, 1306, 1, 1.7, 23, 150, 270, 1
1, 1307, 0, 1.6, 85, NaN, NaN, 0
1, 1308, 0, 1.6, 52, NaN, NaN, 0
1, 1309, 1, 1.7, 24, 250, 225, 1
1, 1310, 1, 1.7, 27, 200, 45, 0
1, 1311, 1, 1.7, 27, 50, 0, 1
1, 1312, 1, 1.7, 29, 150, 135, 0
1, 1313, 1, 1.65, 12, 350, 315, 0
1, 1314, 1, 1.7, 21, 400, 45, 1
1, 1315, 1, 1.7, 23, 400, 270, 1
1, 1316, 1, 1.7, 26, 350, 135, 1
1, 1317, 1, 1.7, 23, 300, 45, 0
1, 1318, 1, 1.7, 24, 350, 90, 1
1, 1319, 1, 1.6, 10, 100, 90, 0
1, 1320, 1, 1.6, 3, 100, 180, 1
1, 1321, 0, 1.6, 84, NaN, NaN, 0
1, 1322, 0, 1.7, 284, NaN, NaN, 0
1, 1323, 1, 1.6, 5, 150, 135, 0
1, 1324, 0, 1.6, 80, NaN, NaN, 0
1, 1325, 1, 1.7, 23, 100, 135, 1
1, 1326, 1, 1.65, 13, 250, 90, 1
1, 1327, 0, 1.7, 292, NaN, NaN, 0
1, 1328, 1, 1.65, 17, 250, 90, 0
1, 1329, 1, 1.7, 22, 250, 0, 1
1, 1330, 1, 1.6, 7, 350, 45, 0
1, 1331, 1, 1.65, 17, 350, 0, 1
1, 1332, 1, 1.65, 12, 100, 180, 1
1, 1333, 0, 1.7, 303, NaN, NaN, 0
1, 1334, 1, 1.7, 26, 100, 180, 1
1, 1335, 1, 1.65, 16, 50, 180, 1
1, 1336, 1, 1.6, 7, 300, 315, 0
1, 1337, 1, 1.7, 28, 250, 45, 1
1, 1338, 1, 1.7, 30, 150, 315, 1
1, 1339, 1, 1.6, 8, 300, 90, 0
1, 1340, 1, 1.6, 2, 200, 315, 0
1, 1341, 1, 1.6, 1, 50, 315, 1
1, 1342, 1, 1.6, 5, 350, 45, 0
1, 1343, 1, 1.6, 3, 150, 45, 0
1, 1344, 1, 1.7, 29, 400, 315, 1
1, 1345, 1, 1.65, 18, 200, 135, 1
1, 1346, 1, 1.7, 30, 250, 315, 1
1, 1347, 1, 1.6, 10, 150, 90, 1
1, 1348, 1, 1.6, 3, 200, 135, 0
1, 1349, 1, 1.7, 25, 200, 45, 1
1, 1350, 1, 1.6, 2, 250, 90, 0
1, 1351, 1, 1.6, 7, 100, 225, 0
1, 1352, 1, 1.6, 7, 50, 270, 1
1, 1353, 1, 1.7, 28, 300, 225, 1
1, 1354, 1, 1.6, 8, 150, 90, 0
1, 1355, 1, 1.7, 26, 150, 90, 1
1, 1356, 1, 1.65, 15, 300, 315, 0
1, 1357, 1, 1.6, 1, 150, 135, 0
1, 1358, 1, 1.65, 18, 150, 225, 0
1, 1359, 1, 1.65, 16, 300, 90, 1
1, 1360, 1, 1.6, 3, 250, 225, 0
1, 1361, 1, 1.7, 30, 200, 0, 0
1, 1362, 1, 1.7, 24, 200, 90, 1
1, 1363, 1, 1.7, 29, 250, 315, 1
1, 1364, 1, 1.65, 19, 400, 315, 0
1, 1365, 1, 1.7, 29, 100, 180, 1
1, 1366, 1, 1.6, 10, 400, 180, 1
1, 1367, 1, 1.7, 28, 400, 90, 1
1, 1368, 1, 1.65, 13, 350, 45, 1
1, 1369, 1, 1.7, 22, 50, 135, 1
1, 1370, 1, 1.6, 6, 50, 270, 1
1, 1371, 0, 1.7, 274, NaN, NaN, 0
1, 1372, 1, 1.6, 4, 100, 315, 0
1, 1373, 1, 1.6, 10, 250, 270, 0
1, 1374, 1, 1.6, 6, 400, 225, 0
1, 1375, 1, 1.6, 8, 400, 90, 0
1, 1376, 1, 1.65, 19, 400, 270, 0
1, 1377, 0, 1.7, 311, NaN, NaN, 0
1, 1378, 1, 1.7, 25, 250, 45, 1
1, 1379, 1, 1.65, 14, 350, 135, 0
1, 1380, 1, 1.65, 20, 300, 90, 1
1, 1381, 1, 1.65, 19, 300, 225, 0
1, 1382, 1, 1.65, 16, 250, 45, 0
1, 1383, 1, 1.7, 22, 200, 135, 1
1, 1384, 1, 1.65, 19, 200, 315, 0
1, 1385, 1, 1.6, 7, 300, 90, 0
1, 1386, 1, 1.65, 18, 200, 315, 1
1, 1387, 0, 1.6, 107, NaN, NaN, 0
1, 1388, 1, 1.7, 28, 300, 45, 1
1, 1389, 1, 1.65, 20, 50, 45, 1
1, 1390, 1, 1.6, 6, 150, 90, 0
1, 1391, 1, 1.7, 25, 250, 270, 1
1, 1392, 1, 1.6, 8, 50, 0, 0
1, 1393, 1, 1.65, 11, 400, 225, 1
1, 1394, 1, 1.65, 14, 350, 270, 1
1, 1395, 0, 1.65, 155, NaN, NaN, 1
1, 1396, 1, 1.65, 11, 300, 180, 1
1, 1397, 1, 1.6, 3, 300, 135, 0
1, 1398, 1, 1.7, 27, 300, 45, 1
1, 1399, 1, 1.7, 22, 150, 180, 1
1, 1400, 1, 1.7, 21, 300, 315, 1
1, 1401, 1, 1.65, 17, 300, 0, 1
1, 1402, 1, 1.6, 6, 100, 225, 0
1, 1403, 1, 1.6, 2, 50, 0, 1
1, 1404, 1, 1.6, 1, 50, 270, 1
1, 1405, 1, 1.6, 6, 250, 0, 0
1, 1406, 1, 1.6, 7, 400, 90, 0
1, 1407, 1, 1.65, 11, 100, 90, 1
1, 1408, 1, 1.6, 7, 300, 135, 0
1, 1409, 1, 1.65, 12, 400, 225, 1
1, 1410, 1, 1.7, 22, 250, 180, 1
1, 1411, 1, 1.65, 14, 300, 225, 0
1, 1412, 1, 1.6, 7, 150, 45, 0
1, 1413, 0, 1.65, 211, NaN, NaN, 0
1, 1414, 1, 1.6, 9, 400, 45, 0
1, 1415, 1, 1.6, 1, 150, 45, 0
1, 1416, 1, 1.6, 10, 50, 315, 1
1, 1417, 1, 1.7, 27, 250, 225, 0
1, 1418, 1, 1.65, 13, 300, 135, 0
1, 1419, 1, 1.7, 23, 300, 270, 1
1, 1420, 1, 1.65, 19, 50, 180, 1
1, 1421, 1, 1.7, 29, 400, 135, 1
1, 1422, 1, 1.7, 30, 300, 315, 1
1, 1423, 1, 1.7, 30, 250, 45, 1
1, 1424, 1, 1.7, 23, 150, 225, 1
1, 1425, 1, 1.65, 20, 150, 0, 1
1, 1426, 1, 1.65, 11, 200, 90, 1
1, 1427, 1, 1.7, 22, 400, 270, 1
1, 1428, 1, 1.6, 2, 50, 225, 1
1, 1429, 1, 1.7, 25, 400, 180, 1
1, 1430, 1, 1.7, 26, 350, 315, 1
1, 1431, 1, 1.6, 9, 350, 225, 0
1, 1432, 1, 1.6, 5, 50, 270, 1
1, 1433, 0, 1.65, 185, NaN, NaN, 0
1, 1434, 1, 1.7, 30, 300, 180, 1
1, 1435, 1, 1.65, 20, 300, 45, 0
1, 1436, 1, 1.7, 29, 350, 45, 0
1, 1437, 0, 1.6, 53, NaN, NaN, 0
1, 1438, 1, 1.7, 25, 50, 315, 1
1, 1439, 1, 1.65, 18, 150, 45, 0
1, 1440, 1, 1.65, 11, 400, 45, 0
1, 1441, 1, 1.6, 4, 300, 315, 0
1, 1442, 1, 1.7, 24, 350, 0, 1
1, 1443, 1, 1.6, 2, 350, 225, 0
1, 1444, 1, 1.6, 10, 200, 270, 0
1, 1445, 1, 1.6, 4, 50, 225, 1
1, 1446, 0, 1.65, 203, NaN, NaN, 0
1, 1447, 1, 1.65, 17, 300, 315, 0
1, 1448, 1, 1.6, 4, 100, 90, 1
1, 1449, 1, 1.7, 28, 200, 0, 1
1, 1450, 1, 1.6, 7, 50, 90, 1
1, 1451, 1, 1.6, 10, 300, 0, 0
1, 1452, 1, 1.7, 27, 50, 90, 1
1, 1453, 1, 1.65, 14, 400, 270, 0
1, 1454, 1, 1.65, 17, 100, 315, 0
1, 1455, 1, 1.65, 13, 250, 0, 0
1, 1456, 1, 1.6, 2, 300, 0, 0
1, 1457, 1, 1.7, 21, 50, 0, 1
1, 1458, 1, 1.7, 24, 350, 270, 1
1, 1459, 1, 1.7, 30, 50, 45, 1
1, 1460, 0, 1.65, 178, NaN, NaN, 0
1, 1461, 1, 1.6, 4, 300, 90, 0
1, 1462, 1, 1.7, 22, 250, 270, 1
1, 1463, 1, 1.7, 29, 50, 315, 1
1, 1464, 1, 1.65, 18, 400, 270, 1
1, 1465, 0, 1.65, 217, NaN, NaN, 0
1, 1466, 1, 1.6, 5, 150, 270, 0
1, 1467, 1, 1.7, 25, 150, 0, 1
1, 1468, 1, 1.6, 7, 200, 90, 0
1, 1469, 0, 1.65, 138, NaN, NaN, 0
1, 1470, 1, 1.65, 16, 150, 315, 0
1, 1471, 1, 1.6, 2, 400, 90, 0
1, 1472, 1, 1.6, 6, 350, 0, 0
1, 1473, 1, 1.6, 4, 50, 90, 1
1, 1474, 1, 1.65, 15, 400, 0, 0
1, 1475, 1, 1.7, 22, 50, 225, 1
1, 1476, 1, 1.6, 1, 350, 270, 0
1, 1477, 1, 1.65, 16, 50, 135, 1
1, 1478, 1, 1.7, 28, 100, 90, 1
1, 1479, 1, 1.65, 20, 300, 0, 0
1, 1480, 1, 1.65, 19, 400, 225, 1
1, 1481, 1, 1.65, 11, 100, 135, 1
1, 1482, 0, 1.6, 121, NaN, NaN, 0
1, 1483, 1, 1.6, 8, 350, 90, 0
1, 1484, 1, 1.7, 28, 50, 45, 1
1, 1485, 1, 1.7, 24, 150, 135, 1
1, 1486, 1, 1.6, 4, 150, 180, 0
1, 1487, 1, 1.7, 21, 100, 315, 1
1, 1488, 1, 1.7, 29, 50, 0, 1
1, 1489, 1, 1.7, 27, 200, 0, 1
1, 1490, 1, 1.7, 27, 200, 270, 1
1, 1491, 1, 1.7, 30, 300, 135, 0
1, 1492, 0, 1.65, 146, NaN, NaN, 0
1, 1493, 1, 1.6, 2, 300, 90, 1
1, 1494, 1, 1.7, 22, 250, 135, 1
1, 1495, 1, 1.6, 9, 400, 90, 0
1, 1496, 1, 1.65, 14, 150, 135, 0
1, 1497, 1, 1.6, 7, 50, 315, 0
1, 1498, 1, 1.6, 9, 200, 45, 1
1, 1499, 1, 1.65, 11, 100, 180, 1
1, 1500, 1, 1.7, 27, 400, 90, 1
1, 1501, 1, 1.6, 3, 250, 270, 0
1, 1502, 1, 1.7, 23, 50, 90, 1
1, 1503, 1, 1.7, 30, 300, 45, 1
1, 1504, 1, 1.65, 16, 250, 270, 0
1, 1505, 0, 1.6, 97, NaN, NaN, 0
1, 1506, 0, 1.7, 242, NaN, NaN, 0
1, 1507, 1, 1.7, 21, 100, 45, 1
1, 1508, 1, 1.65, 12, 200, 225, 0
1, 1509, 1, 1.65, 19, 350, 135, 1
1, 1510, 1, 1.7, 23, 200, 135, 1
1, 1511, 1, 1.65, 18, 200, 270, 1
1, 1512, 1, 1.65, 20, 400, 315, 0
1, 1513, 1, 1.65, 14, 400, 45, 0
1, 1514, 1, 1.65, 14, 150, 315, 1
1, 1515, 1, 1.6, 8, 50, 315, 1
1, 1516, 1, 1.7, 26, 50, 225, 1
1, 1517, 1, 1.65, 16, 350, 225, 0
1, 1518, 1, 1.6, 1, 150, 315, 0
1, 1519, 1, 1.7, 23, 50, 45, 1
1, 1520, 1, 1.65, 15, 100, 0, 1
1, 1521, 1, 1.6, 6, 150, 45, 0
1, 1522, 0, 1.7, 306, NaN, NaN, 0
1, 1523, 1, 1.7, 25, 200, 90, 1
1, 1524, 1, 1.6, 2, 250, 315, 0
1, 1525, 1, 1.7, 24, 50, 180, 1
1, 1526, 1, 1.7, 26, 50, 0, 1
1, 1527, 1, 1.65, 20, 300, 180, 0
1, 1528, 1, 1.65, 16, 50, 45, 1
1, 1529, 1, 1.6, 9, 300, 135, 0
1, 1530, 1, 1.65, 12, 400, 270, 1
1, 1531, 1, 1.6, 8, 100, 90, 0
1, 1532, 1, 1.7, 25, 300, 225, 1
1, 1533, 1, 1.7, 24, 400, 45, 0
1, 1534, 1, 1.7, 26, 100, 0, 1
1, 1535, 1, 1.7, 21, 200, 270, 1
1, 1536, 1, 1.65, 16, 200, 135, 1
1, 1537, 1, 1.6, 4, 200, 315, 1
1, 1538, 1, 1.65, 20, 300, 270, 1
1, 1539, 0, 1.6, 67, NaN, NaN, 0
1, 1540, 1, 1.65, 11, 50, 315, 1
1, 1541, 0, 1.65, 209, NaN, NaN, 0
1, 1542, 1, 1.65, 13, 150, 135, 1
1, 1543, 1, 1.65, 20, 250, 0, 0
1, 1544, 0, 1.7, 228, NaN, NaN, 0
1, 1545, 1, 1.65, 19, 150, 225, 1
1, 1546, 1, 1.7, 30, 200, 135, 1
1, 1547, 1, 1.65, 12, 350, 270, 0
1, 1548, 1, 1.6, 1, 400, 315, 0
1, 1549, 1, 1.65, 19, 50, 270, 1
1, 1550, 0, 1.7, 231, NaN, NaN, 0
1, 1551, 1, 1.65, 11, 250, 225, 0
1, 1552, 1, 1.7, 29, 350, 90, 1
1, 1553, 1, 1.7, 30, 100, 135, 0
1, 1554, 1, 1.65, 14, 50, 45, 1
1, 1555, 1, 1.7, 22, 150, 225, 1
1, 1556, 1, 1.65, 18, 50, 90, 1
1, 1557, 1, 1.7, 27, 100, 135, 1
1, 1558, 1, 1.65, 17, 400, 90, 0
1, 1559, 1, 1.6, 1, 100, 45, 1
1, 1560, 1, 1.7, 26, 50, 45, 1
1, 1561, 1, 1.7, 23, 150, 315, 1
1, 1562, 0, 1.65, 188, NaN, NaN, 0
1, 1563, 1, 1.6, 2, 100, 225, 1
1, 1564, 1, 1.6, 4, 50, 135, 1
1, 1565, 1, 1.65, 16, 100, 315, 1
1, 1566, 1, 1.65, 16, 150, 45, 1
1, 1567, 1, 1.65, 14, 100, 90, 1
1, 1568, 1, 1.6, 8, 250, 315, 1
1, 1569, 1, 1.65, 18, 400, 90, 1
1, 1570, 1, 1.7, 28, 250, 315, 1
1, 1571, 1, 1.6, 5, 400, 270, 0
1, 1572, 1, 1.7, 28, 250, 180, 1
1, 1573, 0, 1.6, 87, NaN, NaN, 0
1, 1574, 1, 1.7, 21, 400, 315, 0
1, 1575, 1, 1.65, 18, 250, 270, 0
1, 1576, 0, 1.7, 283, NaN, NaN, 0
1, 1577, 1, 1.65, 17, 150, 45, 1
1, 1578, 1, 1.7, 30, 100, 225, 1
1, 1579, 0, 1.6, 111, NaN, NaN, 0
1, 1580, 0, 1.7, 285, NaN, NaN, 0
1, 1581, 1, 1.6, 4, 200, 45, 0
1, 1582, 1, 1.7, 27, 300, 0, 1
1, 1583, 1, 1.6, 6, 300, 225, 0
1, 1584, 1, 1.7, 27, 100, 45, 1
1, 1585, 1, 1.7, 28, 350, 180, 1
1, 1586, 0, 1.7, 287, NaN, NaN, 0
1, 1587, 1, 1.6, 5, 50, 0, 0
1, 1588, 1, 1.65, 20, 100, 315, 1
1, 1589, 1, 1.65, 11, 300, 90, 0
1, 1590, 1, 1.65, 11, 200, 0, 1
1, 1591, 1, 1.7, 27, 350, 135, 1
1, 1592, 1, 1.6, 1, 250, 270, 0
1, 1593, 1, 1.6, 8, 150, 135, 1
1, 1594, 1, 1.65, 12, 300, 45, 0
1, 1595, 1, 1.7, 23, 400, 135, 0
1, 1596, 0, 1.65, 157, NaN, NaN, 0
1, 1597, 1, 1.7, 21, 200, 315, 0
1, 1598, 0, 1.6, 116, NaN, NaN, 0
1, 1599, 1, 1.6, 6, 300, 315, 0
1, 1600, 1, 1.65, 12, 100, 270, 1
1, 1601, 0, 1.6, 104, NaN, NaN, 0
1, 1602, 1, 1.7, 29, 100, 315, 1
1, 1603, 1, 1.7, 22, 50, 90, 1
1, 1604, 0, 1.6, 74, NaN, NaN, 0
1, 1605, 1, 1.6, 4, 50, 270, 1
1, 1606, 1, 1.7, 30, 100, 315, 1
1, 1607, 0, 1.7, 277, NaN, NaN, 0
1, 1608, 1, 1.7, 24, 200, 270, 1
1, 1609, 1, 1.7, 21, 150, 180, 1
1, 1610, 1, 1.65, 15, 400, 135, 0
1, 1611, 1, 1.65, 18, 350, 180, 1
1, 1612, 1, 1.6, 6, 50, 0, 1
1, 1613, 1, 1.65, 15, 350, 270, 0
1, 1614, 1, 1.6, 9, 350, 135, 0
1, 1615, 1, 1.6, 6, 200, 225, 0
1, 1616, 1, 1.7, 27, 50, 225, 1
1, 1617, 1, 1.6, 2, 300, 135, 0
1, 1618, 1, 1.7, 28, 250, 225, 1
1, 1619, 1, 1.65, 20, 50, 135, 1
1, 1620, 1, 1.7, 29, 250, 135, 1
1, 1621, 1, 1.65, 11, 350, 0, 1
1, 1622, 1, 1.7, 22, 150, 135, 1
1, 1623, 1, 1.65, 16, 50, 315, 1
1, 1624, 1, 1.7, 23, 350, 0, 1
1, 1625, 1, 1.65, 15, 50, 180, 1
1, 1626, 1, 1.65, 11, 250, 90, 1
1, 1627, 1, 1.7, 21, 50, 225, 1
1, 1628, 1, 1.65, 17, 150, 0, 1
1, 1629, 1, 1.65, 11, 200, 315, 1
1, 1630, 1, 1.6, 6, 150, 180, 0
1, 1631, 1, 1.7, 24, 100, 180, 1
