person,x,y
4,849.2,675.5
4,340.5,878.9
4,369.9,877.2
4,496.1,672.2
4,244.7,499.2
4,41.4,511.7
4,112.7,133.8
4,79.6,78.9
4,495.5,130.8
4,717,149
4,793.9,62.6
4,792.7,242.1
4,763.7,291.3
4,373.7,340.4
4,529.5,346.7
4,358,581.9
4,327.9,861.4
4,84.5,933.9
4,499.7,796.4
4,519.1,454
4,380.3,470.6
4,355.4,491.1
4,845.3,160.8
4,440.8,302.8
4,462.9,253.4
4,512,771
4,729,529
4,810.6,322.4
4,820.5,804
4,486.9,397.9
4,282.9,181.5
4,860.5,46.1
4,536.8,833
4,937.1,195.9
4,964.9,136.2
4,978.1,42.5
4,802.9,596.4
4,760.1,825.1
4,208.6,870.6
4,145.6,836.6
4,617.7,469.7
4,205.2,351
4,447.4,897.2
4,502.4,395.2
4,495.1,319.1
4,659.4,358
4,478.3,396.4
4,822,61.4
4,486.8,444.4
4,470.6,338.5
4,516.4,448.5
4,853.5,308.6
4,729.4,117.2
4,784.6,236.4
4,614.3,887.7
4,763.6,858.3
4,822.1,946.5
4,103.2,940.2
4,90.6,534.7
4,120.5,161
4,92.9,104.7
4,338.5,412.1
4,525.7,414.2
4,662,388.7
4,557.1,232.1
4,550.7,205
4,780.1,291.9
4,941.9,185
4,765.3,96.1
4,643.9,760.8
4,654.7,702.2
4,580.3,537.7
4,444.9,589.9
4,129.4,547.6
4,496.6,584.1
4,514.6,589.8
4,529.1,767.4
4,151,856.2
4,256.7,842.8
4,904.5,691.4
4,892.6,786.1
4,656.8,839.1
4,433.4,918.1
4,252.7,880.3
4,764.1,978.3
4,307.5,587.4
4,212.3,521.8
4,119.4,469.9
4,653.9,469.8
4,610.3,330.4
4,376.1,249.8
4,313.3,198.1
4,752.1,66.4
4,817.7,282.5
4,741.6,342.4
4,590.2,407.4
4,481.4,422.9
4,491.2,255.8
4,491.3,202.2
4,840,600.3
4,463.2,213.6
4,804.4,110.5
4,617.2,399.9
4,576.2,337.8
4,546,550.4
4,440.8,469.3
4,726.2,239.2
4,204.7,249.3
4,468.7,410.1
4,493.8,305.3
4,794.5,31.9
4,664.7,181.5
4,524.9,456.9
4,533.4,680.4
4,430.7,867.1
4,829.3,807.8
4,211.9,273.9
4,196,173.6
4,425.7,281.3
4,469.5,361.6
4,532.4,320.3
4,168.9,314.4
4,479.2,442.1
4,431.8,329.9
4,606.5,213.7
4,481,356.9
4,533,351.7
4,495,230.9
4,455.6,179.1
4,852.9,36.8
4,673.6,794.1
4,672.1,733.7
4,681,698.7
4,282.9,832.1
4,159.7,603.6
4,148.4,404.6
4,117.4,224.3
4,35.1,48.7
4,18.9,14.9
4,405.6,326.2
4,441.9,246.3
4,489,261.8
4,569.6,369.4
4,772.2,527.4
4,898.7,512.7
4,715.3,431.4
4,647.8,197.8
4,372.6,209.6
4,294.4,414.5
4,153.1,605.3
4,210.9,776.4
4,298.5,689.8
4,404,593.5
4,654.4,641.8
4,845,675.6
4,858.4,655.3
4,318.9,784.6
4,78.7,882.5
4,165.7,541.6
4,166.4,486.1
4,88.6,417.9
4,66,247
4,357.6,199.8
4,711,140.4
4,909.5,12
4,358.6,123.5
4,595,44.3
4,632.2,171
4,412.7,269.7
4,356.6,288.6
4,260.6,391.2
4,202,492.4
4,164,550.8
4,102.1,576.4
4,254,677.6
4,268.2,745.8
4,573.9,824.1
4,629.9,790.9
4,721,737.5
4,401.7,322.1
4,793.7,195.5
4,479,343.9
4,481.6,291
4,114.1,317.4
4,324.1,700.8
4,459.7,638.2
4,607.4,574.3
4,549.6,667.9
4,478,393.5
4,479.8,220.9
4,502.8,235.2
4,297.1,127.5
4,759.4,191.7
4,702.8,218.6
4,583.7,769.9
4,600.3,751.6
4,277.8,781.8
4,136.7,658.7
4,212.6,647.6
4,244.7,621
4,472.4,176.6
4,497.4,104.1
4,500.6,55.8
4,830.5,639.4
4,791.7,596.3
4,789.3,966.5
4,826,465.7
4,588.3,413.4
4,241.7,404.8
4,170.8,154.8
4,192.6,709.3
4,281.5,857
4,546.3,834.7
4,740.8,859.2
4,470.4,343.5
4,700.5,735
4,585.6,511.7
4,881.9,832.3
4,468.2,380.5
4,477.1,328.5
4,473.7,310
4,700.1,586.2
4,483.3,350.4
4,677.3,719
4,413.8,296.7
4,412,264.1
4,434.6,240
4,236.7,182
4,115.7,60.4
4,353.3,612.1
4,592.6,780.3
4,245.9,956.4
4,796.9,828
4,839.6,462.5
4,908,195.3
4,829.1,118.8
4,958.7,41.6
4,555.1,493.9
4,606.5,368.5
4,500.8,455
4,284.1,560.5
4,174.6,766.5
4,144.2,813.5
4,354.7,662
4,375.3,680
4,706.7,746.5
4,502,438.4
4,384,382.7
4,493.4,784.1
4,690.5,618.2
4,788.5,243.5
4,693.7,310.9
4,576.4,464.8
4,338.3,89.5
4,74.6,225.4
4,413.6,134
4,531.8,435.4
4,497.8,377.2
4,171.4,583.6
4,477.2,426.7
4,312.8,833.3
4,798.9,291.1
4,938.9,207.3
4,441.9,316.8
4,411.9,750.3
4,111,387.1
4,55.3,293.6
4,365,156.6
4,356.2,109.5
4,188.4,70.2
4,905.5,9.1
4,774.1,622.8
4,777.8,941.4
4,748,967.8
4,261.3,678.8
4,341.8,589.7
4,610.4,417
4,510,246.7
4,489,193.7
4,553.6,629.4
4,689,742.5
4,814.6,327
4,770.4,196.1
4,212.4,418.3
4,408.5,385.5
4,221.5,622.7
4,276.5,814.2
4,557.8,552.3
4,601.6,351.3
4,402.1,261.1
4,234.6,219.3
4,131.1,238.7
4,132.2,651.6
4,193.5,751.3
4,89.5,885.1
4,582,747.7
4,625.6,599.7
4,679.6,398.6
4,760.5,521.7
4,794.8,552.7
4,541.2,326.1
4,399.5,424.3
4,473.8,462.4
4,725.1,161.1
4,859.5,74
4,760.9,163.1
4,629.7,783.2
4,476.1,938.3
4,879.2,933.3
4,309.1,763.1
4,358.4,712.3
4,262.8,514.2
4,526.5,326.1
4,625.6,342.2
4,661.5,297.7
4,375.6,244.7
4,125.6,348.5
4,235.6,562.2
4,442.8,405
4,443.7,509.5
4,465.6,312.7
4,389.3,270.4
4,468.3,441.2
4,681.2,649.6
4,184.2,716
4,87.5,838.3
4,471.5,330.3
4,593.6,88.4
4,902.2,100
4,750.4,591.2
4,273.6,379.1
4,425.7,338.3
4,610.1,677.4
4,686.5,784.8
4,311.4,536
4,170.2,248.4
4,240.2,256.4
4,475.9,441.5
4,589,664.6
4,260.1,608.6
4,299.9,375.8
4,356.3,229.5
4,604.3,238.2
4,796,390.8
4,717.8,667.5
4,631.2,780.5
4,400.1,284.7
4,289,308.1
4,209.7,312.5
4,442.1,554.4
4,265.3,834.8
4,596,855.6
4,698.5,853.7
4,485.8,941.6
4,230,489.7
4,149.1,296.4
4,89.6,96.6
4,253.3,190.8
4,661.4,143.1
4,823.9,112.5
4,575.7,544.4
4,282.1,682
4,119.1,781.8
4,533.7,782.3
4,708.3,769.5
4,784.9,567.1
4,780.5,450.1
4,898.5,527.7
4,581.9,421.7
4,458.7,230.9
4,636.3,178.8
4,843.6,176.3
4,945.6,86.4
4,222.3,36
4,135.7,183
4,273.7,233
4,457.1,299.6
4,51.5,425.2
4,602.5,377.9
4,791.2,331.9
4,813.1,693.2
4,884.7,810.3
4,439.8,405.6
4,130,117.6
4,335.8,239.2
4,695.6,307.4
4,419.5,786.8
4,589.2,740.2
4,878.6,856.9
4,690.7,325.3
4,720.5,192.5
4,475.4,273.1
4,535.7,362.8
4,494.6,459.9
4,619.2,139.9
4,91.4,171.1
4,169.3,784.7
4,431.5,699.7
4,661.5,695.6
4,855.1,524
4,828.3,283.7
4,746.8,152.8
4,375,583.7
4,449,476.4
4,128.2,443.6
4,224.7,613.5
4,529.4,738
4,738,761.4
4,905,789
4,808.1,950.3
4,198.5,919.1
4,431.3,927.2
4,458,923.7
4,819.5,924.3
4,882.3,919
4,800,483
4,971.8,431
4,833.2,107.7
4,313.7,267.6
4,125,274.3
4,96.8,559.6
4,430.4,604
4,562.7,494.2
4,453,290.4
4,484.7,217.5
4,162.1,135.7
4,281.8,137.7
4,539.5,506
4,520.2,411.3
4,733.3,406.7
4,960.2,426.6
4,475.2,544.5
4,659.3,375.3
4,570.9,416.5
4,470.6,446.6
4,480.2,453.4
4,547.7,460.7
4,569.2,437.8
4,375.5,464.2
4,173.8,501.7
4,212.2,504
4,372.4,472.7
4,496.8,537.3
4,563.6,516
4,390,458.3
4,156.7,526.7
4,336.4,481.4
4,390.6,503.1
4,499.1,409.5
4,388.4,653.5
4,224.4,541.9
4,208,302.6
4,434.4,151.1
4,267.4,115.7
4,805.1,96.8
4,623.7,50.6
4,616.3,38.1
4,612.9,69.4
4,605.6,48.6
4,649.5,572.1
4,484.7,444.9
4,467.4,505.5
4,545.3,618.4
4,834.6,335.9
4,924.2,123.1
4,967,71.7
4,668.3,308.5
4,687.5,73.6
4,614.6,18.1
4,304.4,95.2
4,96.7,213.3
4,374.8,575.7
4,432.4,522.7
4,457.3,500.5
4,779.5,544.4
4,830.1,469
4,845.5,450.5
4,892.9,166.3
4,423.6,896.7
4,631.1,920.4
4,496.6,841.3
4,116.7,744.4
4,83.7,469.1
4,107.4,326.8
4,200.1,294.3
4,136.9,307.2
4,667.7,263.9
4,583.6,277.6
4,324.2,393.3
4,143.7,58.8
4,639.7,41
4,858.6,9.9
4,835.8,7.2
4,914.6,257.6
4,341.3,249.4
4,87.2,376.5
4,109.7,501.6
4,65.2,427.6
4,585,444.9
4,742.6,362.7
4,862.7,313.4
4,844.5,419
4,303.4,734.9
4,66.6,854.5
4,162.3,920.8
4,387.7,949.7
4,708.8,682.4
4,451.6,667.4
4,344.7,234.8
4,233.2,129
4,487.4,426.7
4,631.5,578.3
4,727.4,393.6
4,497.9,254
4,232.9,389.2
4,317.2,893.5
4,612.8,854.1
4,315.7,459.1
4,550.8,468.6
4,677,287.2
4,696.7,295.4
4,616.5,440.2
4,598.1,752.2
4,554.1,953.3
4,876.9,943.3
4,926,172.1
4,949.7,18.9
4,256.4,67.4
4,357.3,311.7
4,632.9,300.3
4,147.1,466.2
4,10.9,538.2
4,14.4,698.6
4,462.6,385
4,642.3,413.8
4,467.7,577.9
4,312.4,707.1
4,567.6,727.9
4,218.4,824.3
4,876.9,500.6
4,923.2,543.3
4,385.8,766.5
4,402.3,187.6
4,708.3,135.5
4,855.7,115.4
4,686.1,113.1
4,500.2,803.6
4,403.8,973.9
4,92.6,803.6
4,84.1,403.8
4,70.5,217.6
4,97.7,225.2
4,48.7,562.6
4,180,640.8
4,69.2,763.1
4,673.6,650.4
4,451.4,661.6
4,622.6,388.7
4,642.7,219.8
4,645.1,581.6
4,702.7,725.5
4,129.4,938
4,85.3,853.9
4,166.5,881
4,349.5,732.9
4,527.5,525.2
4,505.2,785.6
4,475.6,837.1
4,809.3,670.7
4,839.8,392.9
4,724.8,202.7
4,387.9,276.1
4,217.5,343.4
4,155,407.2
4,168.7,508.5
4,198.5,728.8
4,193.1,754.1
4,284.5,780.5
4,324.3,792.5
4,420.3,649.7
4,548.1,589.2
4,580.9,733.9
4,374.5,548.5
4,461.7,607.8
4,766.5,576.3
4,857.3,536.6
4,524.9,758.7
4,452.7,849.2
4,120.9,819.1
4,250.3,451.9
4,373.3,271.1
4,580.3,202.1
4,766.9,209.1
4,833.7,36.1
4,743,409.7
4,672.3,454.1
4,531.1,712.4
4,267.2,508.1
4,188.9,199.9
4,281,636.1
4,442.9,672.2
4,567.4,712.2
4,367.6,911
4,222.8,604.3
4,103.3,507.3
4,487.3,507.9
4,648.7,490.7
4,668.1,495.2
4,579.9,317.4
4,597.8,144.4
4,768.8,115.1
4,667.5,133.9
4,647.3,155.7
4,686.2,116.3
4,955.3,107.5
4,930.5,550.6
4,813.9,879.7
4,465,799.5
4,185.3,760.7
4,611.5,692.5
4,547,544.5
4,505,483.8
4,745.1,282.8
4,593.5,307.1
4,623.6,231.6
4,685.2,98.6
4,81.8,85.8
4,217.5,591.9
4,440.7,592.7
4,653,648.2
4,676.5,756.7
4,799.4,782
4,262.4,888.9
4,177.6,763.6
4,240.6,759.8
4,405.3,771
4,570.9,658
4,470.9,478.9
4,569.8,355.8
4,627.4,100.6
4,220.4,115.9
4,310,737.2
4,531,712.1
4,722.5,728.2
4,472.1,679.2
4,496,680
4,424.6,687.3
4,415.5,594.1
4,356.9,695.3
4,848.1,656.8
4,258,874.4
4,137.8,853.6
4,460.9,450.8
4,490.1,449.5
4,635.3,766.6
4,492.1,456.4
4,640.5,688.8
4,288.1,486.4
4,568.5,683.4
4,788.5,701.2
4,812.3,680.4
4,634.8,520.4
4,651.2,446.7
4,311.5,560.1
4,79.6,674.6
4,384.9,521.5
4,343.8,174.5
4,523.4,309.5
4,667.3,685.9
4,397,797.9
4,809,662.1
4,765.5,319
4,779.3,206.8
4,833.6,91.5
4,524.3,368.8
4,470,528.3
4,400.3,586.7
4,472.6,898
4,259.7,787.7
4,123.5,406.6
4,160.3,227.8
4,594.6,653.5
4,479.6,800.1
4,483.4,886.2
4,594.3,668.6
4,514.6,543.6
4,542.3,598.7
4,881.4,242.4
4,511,458.3
4,460.8,430
4,444.9,477.7
4,342.7,731.3
4,643.5,522.3
4,774.1,190.9
4,456.7,186.5
4,200.5,141.5
4,546,456.6
4,765.8,556
4,842.2,658
4,660.7,598.3
4,333.2,288.4
4,224.8,134.5
4,794,10.4
4,155.1,562.8
4,313.7,800
4,577,848.8
4,748.8,793.6
4,874.5,862.4
4,572.3,530.8
4,679.7,592.2
4,445.3,543.9
4,749.3,399
4,740.4,426.3
4,286.4,308.4
4,212,135.7
4,128.2,515.7
4,291.9,561.2
4,704.1,379.3
4,661.8,352.5
4,726,402.2
4,745.8,436.2
4,362,347.7
4,720.7,472.1
4,748.1,439.9
4,279.8,639.7
4,238.4,872.1
4,471.3,604
4,484.9,343.5
4,405.2,213.6
4,269.7,111.1
4,825.9,393.1
4,752.6,416.9
4,333.7,266.4
4,265.4,703.6
4,301.9,708.5
4,431.3,877.2
4,310.8,305.6
4,618.8,170.6
4,486.2,594.3
4,672.4,305.7
4,871.5,17.4
4,323.4,91.3
4,244.5,644
4,527.2,747.9
4,586.6,248.8
4,503.6,328.6
4,787.6,380.3
4,867.8,697.7
4,897.1,744.5
4,288.5,832.6
4,443.2,289.3
4,505.5,222.4
4,462.1,39.6
4,430,39.6
4,91.2,157
4,255.7,360.5
4,513.3,362.1
4,679,265.7
4,814,82.8
4,527.2,617.5
4,443,694.1
4,845.3,413.8
4,223,713.4
4,531.6,659.7
4,593,437.1
4,619.7,159.6
4,769.6,575.2
4,614.4,900.1
4,876.7,398.3
4,940.2,253.4
4,177,298.8
4,334.4,134.8
4,92.9,99.6
4,404.5,391.6
4,218.5,773
4,368.6,466.2
4,397.2,455.6
4,292.6,734.9
4,565.9,520.1
4,737.9,238.3
4,576,384.2
4,232.6,256
4,298,588.7
4,553.8,815.9
4,718.7,793.3
4,715.1,533.2
4,710.4,197.6
4,810.4,86.4
4,808.5,132.7
4,260.6,686.3
4,283.6,836.6
4,525.4,635.7
4,256.4,417.5
4,140.7,193
4,108.2,564.2
4,183.1,823.7
4,492.1,712
4,597.4,530.2
4,644.2,463.9
4,796.3,432.3
4,890.2,428.7
4,414.5,418.7
4,338.4,494.3
4,337.1,518.8
4,257.5,582.1
4,191.9,637.2
4,429.4,653.8
4,505.6,606.3
4,483.8,486.7
4,560.3,804.6
4,681.4,519.6
4,779.6,543.6
4,772.9,877.3
4,362.6,819
4,223.4,737.3
4,319.3,803.7
4,327.3,757.2
4,465.1,235.6
4,487.7,123.3
4,635.4,32.6
4,909.1,3.1
4,893,229.1
4,343.7,379.6
4,213.5,410.7
4,529.7,432.7
4,697.4,431.4
4,759.2,670.4
4,190.4,719.5
4,115.9,944
4,445.3,941.2
4,627.9,842.9
4,571.5,331.6
4,465.7,196.8
4,455.5,559.9
4,511.2,455.1
4,468.4,451.1
4,684.9,479.1
4,296.7,393.7
4,228.5,406.8
4,154.5,573
4,578.4,629.1
4,781.5,650.6
4,828,287.8
4,774.8,101.2
4,451.7,92.5
4,125.7,90.2
4,75.2,208.3
4,57.5,296.5
4,139.5,626.3
4,301.2,775.4
4,243.7,824.9
4,594.4,914.2
4,770.2,911
4,879.3,723.6
4,880.5,382.1
4,785.8,237.8
4,516,13.8
4,193.6,107.7
4,271.3,145.5
4,327.1,135.5
4,352.2,468.8
4,418.2,696.2
4,356.3,964.9
4,64.6,992.7
4,316.1,824.1
4,495.4,789.5
4,527.6,827.2
4,562.9,756
4,296.5,734.9
4,232.7,747.8
4,393.7,586.3
4,703.9,273.7
4,970.6,133.7
4,522.5,744.5
4,806.4,776.3
4,289.1,430.4
4,227,234.9
4,322.8,60.7
4,134.5,718.7
4,262.9,677.2
4,237.4,612.1
4,531.6,681.9
4,316.5,874.1
4,47,957.5
4,498.6,185.8
4,365.7,178.5
4,331.6,160
4,668.5,217.2
4,453.1,451.1
4,617.1,595.4
4,700,798.2
4,760.7,911
4,579.4,719.2
4,897,636
4,203.1,801.3
4,139.4,513.3
4,132.2,296.7
4,379,191.7
4,632.8,118.5
4,736.6,120.7
4,554.3,359.6
4,796.2,291.4
4,617.1,144.3
4,360.4,270.3
4,167.7,337.3
4,177.5,501.1
4,296.2,693.9
4,377.1,736.7
4,517,696.5
4,107.5,907.5
4,318.8,731.1
4,610.4,636.1
4,733,579.6
4,752.6,574.8
4,454.3,427.2
4,459.9,398.3
4,131.6,114.5
4,407.9,217.4
4,499.2,342.7
4,411.1,823.8
4,653.7,802.9
4,766.1,678.3
4,779.1,842.3
4,795.5,900.9
4,418.3,237.8
4,242.1,114.4
4,750.2,88.4
4,822,206.2
4,326.3,378.7
4,129.6,452.5
4,116.9,780.7
4,263.2,789.9
4,467,516.1
4,552.3,463.5
4,817.1,475.1
4,757.3,657.5
4,836.2,807.7
4,518.8,592.5
4,493.6,399.2
4,424.6,154
4,785.5,205.8
4,176.7,132.9
4,43.6,428
4,286.2,383.7
4,412.5,332.7
4,574.2,305.8
4,821,276.9
4,380.9,366.2
4,527.8,473.7
4,263.9,556.7
4,116.5,599.3
4,329.9,632.4
4,147.2,737.2
4,136.5,863
4,319.6,779.5
4,576,516.1
4,552,618.1
4,665.2,669.1
4,755.8,669.5
4,816.6,659.5
4,802.7,643.5
4,612.2,679.3
4,459.3,734
4,203.6,748.4
4,122.9,734.4
4,278.9,746.9
4,405.6,762.8
4,537.2,771.8
4,616.6,764.9
4,688.2,757.7
4,460.5,546.5
4,496.6,388.2
4,597.2,320.4
4,826.6,66.9
4,248.8,872.8
4,408,790.5
4,421.3,429.1
4,205.1,465.9
4,181.7,153.7
4,590.5,199.4
4,653.9,387.7
4,728.2,476.7
4,720.9,500
4,939.8,135.2
4,495.1,442.1
4,166.4,790.4
4,456.8,482.1
4,393,211.7
4,400.3,155.6
4,779,890.1
4,787.2,576.1
4,529.5,537.2
4,510.7,610.2
4,378.5,340.1
4,249.6,275.6
4,146.7,159.3
4,139.5,107.4
4,673.2,71.2
4,805.9,242.3
4,858.4,377.3
4,880.6,433
4,928.5,416.4
4,879.3,742.3
4,506.5,769.3
4,291.7,580.1
4,83.7,485
4,114.1,677.2
4,380.7,905.7
4,655.1,892.9
4,509.5,587.5
4,600.4,400.6
4,662.7,438.1
4,459.7,380
4,532.2,207.4
4,543.2,44.6
4,699.8,493.4
4,844.6,523.7
4,597.6,900.1
4,524.4,625.1
4,345.9,458.8
4,180,350.2
4,136.2,242.6
4,647.4,191.9
4,769.7,186.1
4,478.6,144.5
4,272.3,348.6
4,237.2,535.7
4,276.2,609.5
4,640.7,578
4,770.6,455.5
4,831,438.6
4,942.1,204.9
4,178.9,82
4,116.9,50.8
4,405.9,571.2
4,580.9,637.7
4,564.7,841.9
4,805.8,656.6
4,860.9,908.8
4,676.1,555.6
4,758,390.2
4,889.2,460.6
4,914.3,453.1
4,324.7,580.2
4,200.6,491.5
4,411.3,400.2
4,436,375
4,366.6,847.4
4,517.7,902.5
4,147.4,870.1
4,461.8,599.1
4,524,279.8
4,491.9,59
4,207.1,198.9
4,463.5,127.4
4,788,52.8
4,974,34.6
4,982.1,43.9
4,648.7,228.8
4,250,616.8
4,241.5,574.4
4,594.2,489.9
4,31.7,785.3
4,444.6,487.5
4,646.1,383.4
4,867.5,345.7
4,852.3,410.4
4,853.7,422.4
4,936.5,382.3
4,524.9,367.4
4,86,612
4,535.4,387.1
4,506.8,473.8
4,226.6,790.2
4,227.9,409.8
4,303.9,250.3
4,309.9,268.6
4,672.5,312.2
4,855.8,155.8
4,895.8,132
4,380.4,76.7
4,127.1,78.2
4,488.9,596.1
4,654.1,690.5
4,652.9,885.2
4,494.8,491.2
4,195.4,462.5
4,659.8,359.4
4,568.7,779.7
4,273.1,802.6
4,307.6,316.3
4,473.4,254.9
4,249.1,898.4
4,270.4,735
4,438.3,558.3
4,349.7,562.8
4,489.8,270.9
4,490,271.2
4,479.5,233
4,184.5,308.8
4,186,341.9
4,498.9,715.9
4,735.9,576.3
4,863.6,285.6
4,928.2,65.1
4,931.8,35.9
4,472.5,624.5
4,606.8,656.7
4,424.3,963.1
4,677.4,676.2
4,779.3,546.8
4,187,235.5
4,399.7,240.3
4,488.7,341.8
4,618.1,585.2
4,477,605.7
4,453,512.2
4,360.3,590.7
4,281.3,127.5
4,249.6,82.4
4,357.1,180.4
4,548,247.6
4,665.9,397.1
4,354.2,690.4
4,407.3,222.7
4,327,839.9
4,854.7,369.1
4,613.4,432.1
4,478,395.1
4,296.6,152.8
4,244,77.6
4,622.2,84.2
4,531,480.3
4,417.8,506.3
4,394.8,533.4
4,525.1,786.7
4,766.9,761
4,814.4,295.1
4,127.7,608.7
4,77,832.6
4,334.1,723.8
4,140.1,362.3
4,185.4,181.4
4,576.8,286.6
4,456.6,432.6
4,511.4,197.8
4,591.4,160.1
4,455.7,335.5
4,327.1,293.6
4,273.1,217.3
4,502.6,372.7
4,531.4,95.2
4,538.5,205
4,555.3,271.2
4,536.1,697.9
4,535.9,596.7
4,607.1,806.7
4,259.6,901.6
4,377.4,499.1
4,446,173.5
4,448.3,109.5
4,727,81.4
4,784.9,377.4
4,495.6,562.8
4,405.2,906.6
4,233.3,326.9
4,244.1,283.2
4,416.2,329.5
4,480.5,505
4,864.9,377.1
4,515.9,190.2
4,864.5,397.6
4,731.2,486.9
4,364.6,786.1
4,194.1,445.1
4,154.3,306.1
4,437.5,186.1
4,593.9,163.1
4,407.3,706.4
4,217.2,949.2
4,393.4,541.5
4,502.3,390.1
4,205.3,127.7
4,226.6,78.2
4,579.9,111.4
4,683.2,256.7
4,761.2,560.1
4,689.8,335.8
4,377.7,421.5
4,351.8,927.8
4,415.4,827.8
4,651.9,731.6
4,720.5,663.4
4,740.2,656
4,616.2,733.7
4,574.2,850.8
4,359.1,792.2
4,88.8,617.7
4,775.1,318.2
4,830,266.3
4,748.4,498.4
4,764.2,853.8
4,926.7,1009.3
4,554.8,938.1
4,178,918.7
4,114.7,478.4
4,138.4,275.4
4,81.4,206.5
4,487.8,204
4,783.4,98.4
4,627,614.2
4,476.9,385.7
4,392.4,868.4
4,126.1,959.3
4,352.4,842
4,473.8,729.1
4,561.8,699.4
4,268.3,314.5
4,107,237.9
4,326.8,264.4
4,429.1,391.3
4,509.1,604
4,534.6,579
4,594.5,785.9
4,577,766.1
4,724.7,364.1
4,419.3,322.5
4,181.4,352.4
4,277.2,653.9
4,329,334.4
4,387.9,184.2
4,685.6,157.4
4,711.7,159.6
4,674.5,683.4
4,577.6,796
4,410.6,836
4,242.7,906.2
4,790.9,710.8
4,546.7,590
4,405,494.7
4,452.8,498.7
4,839.7,364
4,519.4,277.7
4,331,193.3
4,194.9,165.1
4,230.3,245.3
4,188.7,465.8
4,112.8,683.5
4,103.6,915.9
4,460.6,1000
4,658.9,585.4
4,744,63.6
4,655.1,201.2
4,411.5,276.4
4,510.3,357.5
4,766.7,307.1
4,787.8,547.1
4,535.1,571.8
4,243.8,534.1
4,95.4,562
4,1.39999999999998,652.4
4,200.6,679.6
4,282.6,612.7
4,427.3,621.8
4,501.1,607.3
4,584.7,718.2
4,756.6,654.6
4,261.7,322.4
4,111.9,182.6
4,157.6,179.6
4,309,220.9
4,449.7,317
4,500.8,390.5
4,545,431
4,421.2,611.3
4,767.9,269.9
4,625.1,179.3
4,249,148.3
4,131.8,612.6
4,221.7,662.7
4,262.3,633.1
4,568.6,585
4,658.9,459.7
4,504.6,918.3
4,212.6,833.8
4,762.9,642.5
4,785.4,372.9
4,700.7,202.8
4,362.2,215.9
4,141.1,270.2
4,41.1,316.4
4,114,375.8
4,80.1,719.3
4,232.6,679.7
4,20.1,783
4,212,863.6
4,451.3,773.1
4,585.7,504.2
4,567.3,568.5
4,832,562.8
4,515.3,506.6
4,475.7,474.4
4,650.7,266.9
4,826.6,335.6
4,780.9,90.1
4,930.6,36.9
4,970.5,204.2
4,531,834.4
4,401.7,584.9
4,577.7,767.3
4,569.1,744
4,649.9,758
4,357.7,853
4,450,387.9
4,220.7,353
4,496.3,176.6
4,435,204.5
4,815.4,552.4
4,569.3,840.2
4,336.6,239.9
4,727.1,229.6
4,529.7,312.7
4,568.8,165.4
4,518.6,367.2
4,651,229.9
5,712.6,507.5
5,733.6,296.2
5,785.2,199.3
5,797,904.4
5,909.3,862.2
5,656.8,797
5,653.9,757
5,481.7,765.5
5,949.8,709.8
5,248.1,906.9
5,218.3,924
5,372.9,949
5,811.7,187.8
5,642.5,393.7
5,377.5,302.7
5,423,306.4
5,822.4,619.3
5,426,366.9
5,790.7,454.6
5,913.6,415.9
5,447.2,784.4
5,542.8,816.6
5,215.5,207.6
5,672.7,121.2
5,884.2,222.5
5,771.9,520.7
5,929.3,720.5
5,1000.1,897.6
5,187.2,882.9
5,597.6,885.2
5,397.7,507
5,525.9,901.8
5,356.4,251.7
5,584,300.3
5,335.6,63
5,871.1,209.3
5,697.7,388.6
5,339.7,460.8
5,192.8,636.6
5,648.8,637
5,788,741.7
5,338.5,701.7
5,209.8,874.7
5,420.9,333.6
5,553.3,382
5,765.3,403.7
5,873.8,588.4
5,933.5,868.4
5,339.9,616.6
5,93.9,974.8
5,247.9,148.4
5,430.7,122.1
5,838.3,175.4
5,865.9,414.2
5,464.2,425.1
5,571.2,200.7
5,624.1,300
5,413.7,356.7
5,538.6,447
5,277.8,416.1
5,319.1,631.6
5,99.4,714.3
5,853.8,761.9
5,622.7,793.7
5,704.7,923.4
5,680.8,919
5,794.3,1010.8
5,229.2,855.2
5,360.9,478.9
5,598.2,265.5
5,670.2,190.3
5,488.7,93.4
5,344.1,85.9
5,310.1,283.2
5,869.4,407.8
5,834,216
5,435.1,451.3
5,209.6,768.4
5,775.9,318.4
5,156,644.7
5,295.2,460
5,315.7,348.1
5,695.3,241.2
5,658.6,217.7
5,541.5,388.5
5,419.5,300.8
5,783.2,213.5
5,815,323.8
5,887.1,200.7
5,408.6,843.5
5,349.4,602.3
5,766.1,375.9
5,774.1,335.4
5,758.4,321.1
5,665.9,541.9
5,526.8,567.8
5,980.8,865.1
5,785,947.9
5,846.3,927.9
5,155.4,973.2
5,225,226.6
5,528.6,44.3
5,228.6,283.1
5,280,331.7
5,130.9,745.1
5,244.5,166.3
5,219.7,101.7
5,505.5,275.7
5,783.1,245.9
5,786,207.4
5,962.2,777.3
5,707,803.6
5,258.5,647.7
5,177.6,472.4
5,365.6,295.8
5,770.1,444.3
5,131.8,847.7
5,27.3,930.5
5,121.9,182.3
5,205,129.3
5,37.7,165.5
5,60.9,149.1
5,838.2,112.1
5,631.6,134.4
5,495.4,302.7
5,319.5,405.1
5,763.7,475.6
5,899.4,561.2
5,939.1,709.1
5,464.9,719.1
5,398.6,647.6
5,755.1,824.1
